69,28,2,60,443,48,Avitakkaavicāraṃ dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– vicāraṃ paṭicca avitakkavicāramattā khandhā cittasamuṭṭhānañca rūpaṃ. Paṭisandhikkhaṇe vicāraṃ paṭicca avitakkavicāramattā khandhā kaṭattā ca rūpaṃ. Paṭisandhikkhaṇe vatthuṃ paṭicca avitakkavicāramattā khandhā; mahābhūte paṭicca kaṭattārūpaṃ. Paṭisandhikkhaṇe vatthuṃ paṭicca vitakko; mahābhūte paṭicca kaṭattārūpaṃ. Paṭisandhikkhaṇe vatthuṃ paṭicca avitakkavicāramattā khandhā ca vicāro ca.(5) 
69,29,2,24,162,18,Avitakkaavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe vatthuṃ paṭicca savitakkasavicārā khandhā ca vitakko ca.(6) 
69,30,2,30,207,23,Avitakkaavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe vatthuṃ paṭicca savitakkasavicārā khandhā ca vitakko ca; mahābhūte paṭicca kaṭattārūpaṃ.(7) 
69,31,2,35,210,24,4. Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati hetupaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vatthuñca paṭicca dve khandhā.(1) 
69,32,2,22,162,16,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati hetupaccayā– paṭisandhikkhaṇe savitakkasavicāre khandhe ca vatthuñca paṭicca vitakko.(2) 
69,33,2,31,230,24,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati hetupaccayā– savitakkasavicāre khandhe ca mahābhūte ca paṭicca cittasamuṭṭhānaṃ rūpaṃ. Paṭisandhikkhaṇe savitakkasavicāre khandhe ca mahābhūte ca paṭicca kaṭattārūpaṃ.(3) 
69,34,2,44,286,35,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vatthuñca paṭicca dve khandhā; savitakkasavicāre khandhe ca mahābhūte ca paṭicca kaṭattārūpaṃ.(4) 
69,35,2,33,238,26,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe savitakkasavicāre khandhe ca vatthuñca paṭicca vitakko; savitakkasavicāre khandhe ca mahābhūte ca paṭicca kaṭattārūpaṃ.(5) 
69,36,2,39,252,31,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā vitakko ca… pe… dve khandhe ca vatthuñca paṭicca dve khandhā vitakko ca.(6) 
69,37,2,50,325,41,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā vitakko ca… pe… dve khandhe ca vatthuñca paṭicca dve khandhā vitakko ca; savitakkasavicāre khandhe ca mahābhūte ca paṭicca kaṭattārūpaṃ.(7) 
69,38,2,23,163,14,5. Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati hetupaccayā– paṭisandhikkhaṇe vitakkañca vatthuñca paṭicca savitakkasavicārā khandhā.(1) 
69,39,2,69,434,55,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati hetupaccayā– avitakkavicāramattaṃ ekaṃ khandhañca vicārañca paṭicca tayo khandhā… pe… dve khandhe ca vicārañca paṭicca dve khandhā. Paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vicārañca paṭicca tayo khandhā… pe… dve khandhe ca vicārañca paṭicca dve khandhā. Paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vatthuñca paṭicca dve khandhā.(2) 
69,40,2,72,544,60,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati hetupaccayā– avitakkavicāramatte khandhe ca vicārañca paṭicca cittasamuṭṭhānaṃ rūpaṃ; avitakkavicāramatte khandhe ca mahābhūte ca paṭicca cittasamuṭṭhānaṃ rūpaṃ; vitakkañca mahābhūte ca paṭicca cittasamuṭṭhānaṃ rūpaṃ. Paṭisandhikkhaṇe avitakkavicāramatte khandhe ca vicārañca paṭicca kaṭattārūpaṃ. Paṭisandhikkhaṇe avitakkavicāramatte khandhe ca mahābhūte ca paṭicca kaṭattārūpaṃ. Paṭisandhikkhaṇe vitakkañca mahābhūte ca paṭicca kaṭattārūpaṃ. Paṭisandhikkhaṇe avitakkavicāramatte khandhe ca vatthuñca paṭicca vicāro.(3) 
69,41,2,29,223,22,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe vitakkañca vatthuñca paṭicca savitakkasavicārā khandhā; vitakkañca mahābhūte ca paṭicca kaṭattārūpaṃ.(4) 
69,42,2,86,544,72,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– avitakkavicāramattaṃ ekaṃ khandhañca vicārañca paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṃ… pe… dve khandhe ca vicārañca paṭicca dve khandhā cittasamuṭṭhānañca rūpaṃ. Paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vicārañca paṭicca tayo khandhā kaṭattā ca rūpaṃ… pe… dve khandhe ca vicārañca paṭicca dve khandhā kaṭattā ca rūpaṃ. Paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā vicāro ca… pe… dve khandhe ca vatthuñca paṭicca dve khandhā vicāro ca.(5) 
69,43,2,54,317,40,6. Savitakkasavicārañca avitakkavicāramattañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati hetupaccayā– savitakkasavicāraṃ ekaṃ khandhañca vitakkañca paṭicca tayo khandhā… pe… dve khandhe ca vitakkañca paṭicca dve khandhā. Paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vitakkañca paṭicca tayo khandhā… pe… dve khandhe ca vitakkañca paṭicca dve khandhā.(1) 
69,44,2,29,232,22,Savitakkasavicārañca avitakkavicāramattañca dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati hetupaccayā– savitakkasavicāre khandhe ca vitakkañca paṭicca cittasamuṭṭhānaṃ rūpaṃ. Paṭisandhikkhaṇe savitakkasavicāre khandhe ca vitakkañca paṭicca kaṭattārūpaṃ.(2) 
69,45,2,65,411,54,Savitakkasavicārañca avitakkavicāramattañca dhammaṃ paṭicca savitakkasavicāro ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– savitakkasavicāraṃ ekaṃ khandhañca vitakkañca paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṃ… pe… dve khandhe ca vitakkañca paṭicca dve khandhā cittasamuṭṭhānañca rūpaṃ. Paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vitakkañca paṭicca tayo khandhā kaṭattā ca rūpaṃ… pe… dve khandhe ca vitakkañca paṭicca dve khandhā kaṭattā ca rūpaṃ.(3) 
69,46,2,38,252,27,7. Savitakkasavicārañca avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati hetupaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vitakkañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vitakkañca vatthuñca paṭicca dve khandhā.(1) 
69,47,2,35,272,28,Savitakkasavicārañca avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati hetupaccayā– savitakkasavicāre khandhe ca vitakkañca mahābhūte ca paṭicca cittasamuṭṭhānaṃ rūpaṃ. Paṭisandhikkhaṇe savitakkasavicāre khandhe ca vitakkañca mahābhūte ca paṭicca kaṭattārūpaṃ.(2) 
69,48,2,54,385,45,"Savitakkasavicārañca avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro ca avitakkaavicāro ca dhammā uppajjanti hetupaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vitakkañca vatthuñca paṭicca tayo khandhā, tayo khandhe ca vitakkañca vatthuñca paṭicca eko khandho, dve khandhe ca vitakkañca vatthuñca paṭicca dve khandhā; savitakkasavicāre khandhe ca vitakkañca mahābhūte ca paṭicca kaṭattārūpaṃ.(3) "
69,49,2,2,15,1,Ārammaṇapaccayo 
69,50,2,35,174,21,8. Savitakkasavicāraṃ dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… dve khandhe paṭicca dve khandhā. Paṭisandhikkhaṇe… pe….(1) 
69,51,2,23,137,14,Savitakkasavicāraṃ dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati ārammaṇapaccayā– savitakkasavicāre khandhe paṭicca vitakko. Paṭisandhikkhaṇe… pe….(2) 
69,52,2,39,216,28,Savitakkasavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca dhammā uppajjanti ārammaṇapaccayā– savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā vitakko ca… pe… dve khandhe paṭicca dve khandhā vitakko ca. Paṭisandhikkhaṇe… pe….(3) 
69,53,2,37,180,23,9. Avitakkavicāramattaṃ dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati ārammaṇapaccayā– avitakkavicāramattaṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… dve khandhe paṭicca dve khandhā. Paṭisandhikkhaṇe… pe….(1) 
69,54,2,22,138,13,Avitakkavicāramattaṃ dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– vitakkaṃ paṭicca savitakkasavicārā khandhā. Paṭisandhikkhaṇe… pe….(2) 
69,55,2,22,136,13,Avitakkavicāramattaṃ dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati ārammaṇapaccayā– avitakkavicāramatte khandhe paṭicca vicāro. Paṭisandhikkhaṇe… pe….(3) 
69,56,2,38,216,28,Avitakkavicāramattaṃ dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti ārammaṇapaccayā– avitakkavicāramattaṃ ekaṃ khandhaṃ paṭicca tayo khandhā vicāro ca… pe… dve khandhe paṭicca dve khandhā vicāro ca paṭisandhikkhaṇe… pe….(4) 
69,57,2,55,298,39,"10. Avitakkaavicāraṃ dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati ārammaṇapaccayā– avitakkaavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… dve khandhe paṭicca dve khandhā. Paṭisandhikkhaṇe avitakkaavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… dve khandhe paṭicca dve khandhā. Paṭisandhikkhaṇe vatthuṃ paṭicca khandhā, vatthuṃ paṭicca vicāro.(1) "
69,58,2,19,131,13,Avitakkaavicāraṃ dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– paṭisandhikkhaṇe vatthuṃ paṭicca savitakkasavicārā khandhā.(2) 
69,59,2,35,268,26,Avitakkaavicāraṃ dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati ārammaṇapaccayā– vicāraṃ paṭicca avitakkavicāramattā khandhā. Paṭisandhikkhaṇe vicāraṃ paṭicca avitakkavicāramattā khandhā . Paṭisandhikkhaṇe vatthuṃ paṭicca avitakkavicāramattā khandhā. Paṭisandhikkhaṇe vatthuṃ paṭicca vitakko.(3) 
69,60,2,23,163,17,Avitakkaavicāraṃ dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti ārammaṇapaccayā– paṭisandhikkhaṇe vatthuṃ paṭicca avitakkavicāramattā khandhā vicāro ca.(4) 
69,61,2,25,166,19,Avitakkaavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca dhammā uppajjanti ārammaṇapaccayā– paṭisandhikkhaṇe vatthuṃ paṭicca savitakkasavicārā khandhā ca vitakko ca.(5) 
69,62,2,35,214,24,11. Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vatthuñca paṭicca dve khandhā.(1) 
69,63,2,21,166,15,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati ārammaṇapaccayā– paṭisandhikkhaṇe savitakkasavicāre khandhe ca vatthuñca paṭicca vitakko.(2) 
69,64,2,39,256,31,Savitakkasavicārañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca dhammā uppajjanti ārammaṇapaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā vitakko ca… pe… dve khandhe ca vatthuñca paṭicca dve khandhā vitakko ca.(3) 
69,65,2,25,167,16,12. Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– paṭisandhikkhaṇe vitakkañca vatthuñca paṭicca savitakkasavicārā khandhā.(1) 
69,66,2,69,438,55,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati ārammaṇapaccayā– avitakkavicāramattaṃ ekaṃ khandhañca vicārañca paṭicca tayo khandhā… pe… dve khandhe ca vicārañca paṭicca dve khandhā. Paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vicārañca paṭicca tayo khandhā… pe… dve khandhe ca vicārañca paṭicca dve khandhā. Paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vatthuñca paṭicca dve khandhā.(2) 
69,67,2,21,165,15,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati ārammaṇapaccayā– paṭisandhikkhaṇe avitakkavicāramatte khandhe ca vatthuñca paṭicca vicāro.(3) 
69,68,2,40,256,32,Avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti ārammaṇapaccayā– paṭisandhikkhaṇe avitakkavicāramattaṃ ekaṃ khandhañca vatthuñca paṭicca tayo khandhā vicāro ca… pe… dve khandhe ca vatthuñca paṭicca dve khandhā vicāro ca.(4) 
69,69,2,40,222,26,13. Savitakkasavicārañca avitakkavicāramattañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– savitakkasavicāraṃ ekaṃ khandhañca vitakkañca paṭicca tayo khandhā… pe… dve khandhe ca vitakkañca paṭicca dve khandhā. Paṭisandhikkhaṇe… pe….(1) 
69,70,2,36,256,28,Savitakkasavicārañca avitakkavicāramattañca avitakkaavicārañca dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati ārammaṇapaccayā– paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhañca vitakkañca vatthuñca paṭicca tayo khandhā… pe… dve khandhe ca vitakkañca vatthuñca paṭicca dve khandhā.(1)
69,71,2,13,69,9,"( Dve paccayā sajjhāyamaggena vibhattā, evaṃ avasesā vīsatipaccayā vibhajitabbā.) "
69,72,2,2,17,1,Vippayuttapaccayo 
69,73,2,40,245,26,14. Savitakkasavicāraṃ dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati vippayuttapaccayā– savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… vatthuṃ vippayuttapaccayā. Paṭisandhikkhaṇe savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… vatthuṃ vippayuttapaccayā.(1) 
69,74,2,25,163,15,Savitakkasavicāraṃ dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati vippayuttapaccayā– savitakkasavicāre khandhe paṭicca vitakko; vatthuṃ vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(2) 
69,75,2,26,173,16,"Savitakkasavicāraṃ dhammaṃ paṭicca avitakkaavicāro dhammo uppajjati vippayuttapaccayā– savitakkasavicāre khandhe paṭicca cittasamuṭṭhānaṃ rūpaṃ, khandhe vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(3) "
69,76,2,41,268,29,Savitakkasavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkaavicāro ca dhammā uppajjanti vippayuttapaccayā– savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṃ… pe… khandhā vatthuṃ vippayuttapaccayā . Cittasamuṭṭhānaṃ rūpaṃ khandhe vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(4) 
69,77,2,39,260,28,Savitakkasavicāraṃ dhammaṃ paṭicca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti vippayuttapaccayā– savitakkasavicāre khandhe paṭicca vitakko ca cittasamuṭṭhānañca rūpaṃ. Vitakko vatthuṃ vippayuttapaccayā. Cittasamuṭṭhānaṃ rūpaṃ khandhe vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(5) 
69,78,2,42,242,30,"Savitakkasavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca dhammā uppajjanti vippayuttapaccayā– savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā vitakko ca… pe… dve khandhe paṭicca dve khandhā vitakko ca, vatthuṃ vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(6) "
69,79,2,57,368,44,Savitakkasavicāraṃ dhammaṃ paṭicca savitakkasavicāro ca avitakkavicāramatto ca avitakkaavicāro ca dhammā uppajjanti vippayuttapaccayā– savitakkasavicāraṃ ekaṃ khandhaṃ paṭicca tayo khandhā vitakko ca cittasamuṭṭhānañca rūpaṃ… pe… dve khandhe paṭicca dve khandhā vitakko ca cittasamuṭṭhānañca rūpaṃ. Khandhā ca vitakko ca vatthuṃ vippayuttapaccayā. Cittasamuṭṭhānaṃ rūpaṃ khandhe vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(7) 
69,80,2,38,176,21,15. Avitakkavicāramattaṃ dhammaṃ paṭicca avitakkavicāramatto dhammo uppajjati… pe… avitakkavicāramattaṃ ekaṃ khandhaṃ paṭicca tayo khandhā… pe… dve khandhe… pe… vatthuṃ vippayuttapaccayā. Paṭisandhikkhaṇe… pe….(1) 
69,81,2,26,164,16,"Avitakkavicāramattaṃ dhammaṃ paṭicca savitakkasavicāro dhammo uppajjati vippayuttapaccayā– vitakkaṃ paṭicca savitakkasavicārā khandhā, vatthuṃ vippayuttapaccayā . Paṭisandhikkhaṇe… pe….(2) "
