id,book,par_num,level,class,title,text,author
378938,159,1385,4,subhead,1. Pabbajjāsuttaṃ,一　出家經,元亨寺
379000,159,1447,4,subhead,2. Padhānasuttaṃ,二　精勤經,元亨寺
379078,159,1525,4,subhead,3. Subhāsitasuttaṃ,三　善說經,元亨寺
379098,159,1545,4,subhead,4. Sundarikabhāradvājasuttaṃ,四　孫陀利迦婆羅墮闍經,元亨寺
379208,159,1655,4,subhead,5. Māghasuttaṃ,五　摩伽經,元亨寺
379295,159,1742,4,subhead,6. Sabhiyasuttaṃ,六　薩毘耶經,元亨寺
379453,159,1900,4,subhead,7. Selasuttaṃ,七　施羅經,元亨寺
379549,159,1996,4,subhead,8. Sallasuttaṃ,八　箭經,元亨寺
379612,159,2059,4,subhead,9. Vāseṭṭhasuttaṃ,九　婆私吒經,元亨寺
379814,159,2261,4,subhead,10. Kokālikasuttaṃ,一〇　拘迦利耶經,元亨寺
379891,159,2338,4,subhead,11. Nālakasuttaṃ,一一　那羅迦經,元亨寺
380031,159,2478,4,subhead,12. Dvayatānupassanāsuttaṃ,一二　二種隨觀經,元亨寺
380198,159,2645,2,chapter,4. Aṭṭhakavaggo,四　義品,元亨寺
380199,159,2646,4,subhead,1. Kāmasuttaṃ,一　欲經,元亨寺
380219,159,2666,4,subhead,2. Guhaṭṭhakasuttaṃ,二　窟八偈經,元亨寺
380245,159,2692,4,subhead,3. Duṭṭhaṭṭhakasuttaṃ,三　瞋怒八偈經,元亨寺
380271,159,2718,4,subhead,4. Suddhaṭṭhakasuttaṃ,四　淨八偈經,元亨寺
380297,159,2744,4,subhead,5. Paramaṭṭhakasuttaṃ,五　第一八偈經,元亨寺
380323,159,2770,4,subhead,6. Jarāsuttaṃ,六　老經,元亨寺
380355,159,2802,4,subhead,7. Tissametteyyasuttaṃ,七　帝須彌勒經,元亨寺
380387,159,2834,4,subhead,8. Pasūrasuttaṃ,八　波須羅經,元亨寺
380422,159,2869,4,subhead,9. Māgaṇḍiyasuttaṃ,九　摩健地耶經,元亨寺
380478,159,2925,4,subhead,10. Purābhedasuttaṃ,一〇　死前經,元亨寺
380522,159,2969,4,subhead,11. Kalahavivādasuttaṃ,一一　鬥諍經,元亨寺
380578,159,3025,4,subhead,12. Cūḷabyūhasuttaṃ,一二　小集積經,元亨寺
380631,159,3078,4,subhead,13. Mahābyūhasuttaṃ,一三　大集積經,元亨寺
380693,159,3140,4,subhead,14. Tuvaṭakasuttaṃ,一四　迅速經,元亨寺
380757,159,3204,4,subhead,15. Attadaṇḍasuttaṃ,一五　執杖經,元亨寺
380820,159,3267,4,subhead,16. Sāriputtasuttaṃ,一六　舍利弗經,元亨寺
380898,159,3345,2,chapter,5. Pārāyanavaggo,五　彼岸道品,元亨寺
380899,159,3346,4,subhead,Vatthugāthā,一　序偈,元亨寺
381072,159,3519,4,subhead,1. Ajitamāṇavapucchā,二　阿耆多學童所問,元亨寺
381104,159,3551,4,subhead,2. Tissametteyyamāṇavapucchā,三　帝須彌勒學童所問,元亨寺
381118,159,3565,4,subhead,3. Puṇṇakamāṇavapucchā,四　富那迦學童所問,元亨寺
381148,159,3595,4,subhead,4. Mettagūmāṇavapucchā,五　彌多求學童所問,元亨寺
381191,159,3638,4,subhead,5. Dhotakamāṇavapucchā,六　度多迦學童所問,元亨寺
381219,159,3666,4,subhead,6. Upasīvamāṇavapucchā,七　優波私婆學童所問,元亨寺
381251,159,3698,4,subhead,7. Nandamāṇavapucchā,八　難陀學童所問,元亨寺
381289,159,3736,4,subhead,8. Hemakamāṇavapucchā,九　醯摩迦學童所問,元亨寺
381305,159,3752,4,subhead,9. Todeyyamāṇavapucchā,一〇　刀提耶學童所問,元亨寺
381321,159,3768,4,subhead,10. Kappamāṇavapucchā,一一　劫波學童所問,元亨寺
381338,159,3785,4,subhead,11. Jatukaṇṇimāṇavapucchā,一二　闍都乾耳學童所問,元亨寺
381357,159,3804,4,subhead,12. Bhadrāvudhamāṇavapucchā,一三　跋陀羅浮陀學童所問,元亨寺
381373,159,3820,4,subhead,13. Udayamāṇavapucchā,一四　優陀耶學童所問,元亨寺
381397,159,3844,4,subhead,14. Posālamāṇavapucchā,一五　布沙羅學童所問,元亨寺
381413,159,3860,4,subhead,15. Mogharājamāṇavapucchā,一六　莫伽羅闍學童所問,元亨寺
381429,159,3876,4,subhead,16. Piṅgiyamāṇavapucchā,一七　賓祇耶學童所問,元亨寺
381450,159,3897,4,subhead,Pārāyanatthutigāthā,一八　〔十六學童所問之結語〕,元亨寺
381474,159,3921,4,subhead,Pārāyanānugītigāthā,一八　〔十六學童所問之結語〕,元亨寺
