id,book,par_num,100,class,title,text
NULL,p94,93,100,bodytext,,
NULL,p94,94,100,bodytext,,
NULL,p94,95,100,bodytext,,
NULL,p94,96,100,bodytext,,
NULL,p94,97,100,bodytext,,
NULL,p94,98,100,centered,,
NULL,p94,99,4,subhead,Jiṇṇapuriso,老年人
NULL,p94,100,100,bodytext,,
NULL,p94,101,100,bodytext,,
NULL,p94,102,100,bodytext,,
NULL,p94,103,100,bodytext,,
NULL,p94,104,4,subhead,Byādhitapuriso,病人
NULL,p94,105,100,bodytext,,
NULL,p94,106,100,bodytext,,
NULL,p94,107,100,bodytext,,
NULL,p94,108,100,bodytext,,
NULL,p94,109,100,bodytext,,
NULL,p94,110,4,subhead,Kālaṅkatapuriso,死人
NULL,p94,111,100,bodytext,,
NULL,p94,112,100,bodytext,,
NULL,p94,113,100,bodytext,,
NULL,p94,114,100,bodytext,,
NULL,p94,115,4,subhead,Pabbajito,出家
NULL,p94,116,100,bodytext,,
NULL,p94,117,100,bodytext,,
NULL,p94,118,100,bodytext,,
NULL,p94,119,4,subhead,Bodhisattapabbajjā,菩萨出家
NULL,p94,120,100,bodytext,,
NULL,p94,121,4,subhead,Mahājanakāyaanupabbajjā,大群众跟随出家
NULL,p94,122,100,bodytext,,
NULL,p94,123,100,bodytext,,
NULL,p94,124,100,bodytext,,
NULL,p94,125,4,subhead,Bodhisattaabhiniveso,菩萨-上安住
NULL,p94,126,100,bodytext,,
NULL,p94,127,100,bodytext,,
NULL,p94,128,100,bodytext,,
NULL,p94,129,100,bodytext,,
NULL,p94,130,100,bodytext,,
NULL,p94,131,100,bodytext,,
NULL,p94,132,100,bodytext,,
NULL,p94,133,100,bodytext,,
NULL,p94,134,100,bodytext,,
NULL,p94,135,100,bodytext,,
NULL,p94,136,100,bodytext,,
NULL,p94,137,100,bodytext,,
NULL,p94,138,100,bodytext,,
NULL,p94,139,100,bodytext,,
NULL,p94,140,100,bodytext,,
NULL,p94,141,100,bodytext,,
NULL,p94,142,100,bodytext,,
NULL,p94,143,100,bodytext,,
NULL,p94,144,100,bodytext,,
NULL,p94,145,100,bodytext,,
NULL,p94,146,100,bodytext,,
NULL,p94,147,100,bodytext,,
NULL,p94,148,100,bodytext,,
NULL,p94,149,100,bodytext,,
NULL,p94,150,100,bodytext,,
NULL,p94,151,100,bodytext,,
NULL,p94,152,100,centered,,
NULL,p94,153,4,subhead,Brahmayācanakathā,梵天劝请的谈说
NULL,p94,154,100,bodytext,,
NULL,p94,155,100,bodytext,,
NULL,p94,156,100,gatha1,,
NULL,p94,157,100,gathalast,,
NULL,p94,158,100,gatha1,,
NULL,p94,159,100,gathalast,,
NULL,p94,160,100,bodytext,,
NULL,p94,161,100,bodytext,,
NULL,p94,162,100,bodytext,,
NULL,p94,163,100,gatha1,,
NULL,p94,164,100,gathalast,,
NULL,p94,165,100,gatha1,,
NULL,p94,166,100,gathalast,,
NULL,p94,167,100,bodytext,,
NULL,p94,168,100,bodytext,,
NULL,p94,169,100,bodytext,,
NULL,p94,170,100,bodytext,,
NULL,p94,171,100,gatha1,,
NULL,p94,172,100,gathalast,,
NULL,p94,173,100,gatha1,,
NULL,p94,174,100,gatha2,,
NULL,p94,175,100,gatha3,,
NULL,p94,176,100,gatha2,,
NULL,p94,177,100,gatha3,,
NULL,p94,178,100,gathalast,,
NULL,p94,179,100,bodytext,,
NULL,p94,180,100,gatha1,,
NULL,p94,181,100,gatha2,,
NULL,p94,182,100,gatha3,,
NULL,p94,183,100,gathalast,,
NULL,p94,184,100,bodytext,,
NULL,p94,185,4,subhead,Aggasāvakayugaṃ,最上双弟子
NULL,p94,186,100,bodytext,,
NULL,p94,187,100,bodytext,,
NULL,p94,188,100,bodytext,,
NULL,p94,189,100,bodytext,,
NULL,p94,190,100,bodytext,,
NULL,p94,191,100,bodytext,,
NULL,p94,192,4,subhead,Mahājanakāyapabbajjā,大群众的出家
NULL,p94,193,100,bodytext,,
NULL,p94,194,100,bodytext,,
NULL,p94,195,100,bodytext,,
NULL,p94,196,100,bodytext,,
NULL,p94,197,4,subhead,Purimapabbajitānaṃ dhammābhisamayo,最初出家者的现观
NULL,p94,198,100,bodytext,,
NULL,p94,199,100,bodytext,,
NULL,p94,200,100,bodytext,,
NULL,p94,201,100,bodytext,,
NULL,p94,202,4,subhead,Cārikāanujānanaṃ,允许游行
NULL,p94,203,100,bodytext,,
NULL,p94,204,100,bodytext,,
NULL,p94,205,100,bodytext,,
NULL,p94,206,100,bodytext,,
NULL,p94,207,100,bodytext,,
NULL,p94,208,100,bodytext,,
NULL,p94,209,100,bodytext,,
NULL,p94,210,100,gatha1,,
NULL,p94,211,100,gatha2,,
NULL,p94,212,100,gatha3,,
NULL,p94,213,100,gathalast,,
NULL,p94,214,100,gatha1,,
NULL,p94,215,100,gathalast,,
NULL,p94,216,100,gatha1,,
NULL,p94,217,100,gatha2,,
NULL,p94,218,100,gathalast,,
NULL,p94,219,4,subhead,Devatārocanaṃ,天神的告示
NULL,p94,220,100,bodytext,,
NULL,p94,221,100,bodytext,,
NULL,p94,222,100,bodytext,,
NULL,p94,223,100,bodytext,,
NULL,p94,224,100,bodytext,,
NULL,p94,225,100,bodytext,,
NULL,p94,226,100,bodytext,,
NULL,p94,227,100,bodytext,,
NULL,p94,228,100,centered,,
NULL,p94,229,2,chapter,2. Mahānidānasuttaṃ,15、大因缘经
NULL,p94,230,4,subhead,Paṭiccasamuppādo,缘起
NULL,p94,231,100,bodytext,,
NULL,p94,232,100,bodytext,,
NULL,p94,233,100,bodytext,,
NULL,p94,234,100,bodytext,,
NULL,p94,235,100,bodytext,,
NULL,p94,236,100,bodytext,,
NULL,p94,237,100,bodytext,,
NULL,p94,238,100,bodytext,,
NULL,p94,239,100,bodytext,,
NULL,p94,240,100,bodytext,,
NULL,p94,241,100,bodytext,,
NULL,p94,242,100,bodytext,,
NULL,p94,243,100,bodytext,,
NULL,p94,244,100,bodytext,,
NULL,p94,245,100,bodytext,,
NULL,p94,246,100,bodytext,,
NULL,p94,247,100,bodytext,,
NULL,p94,248,100,bodytext,,
NULL,p94,249,100,bodytext,,
NULL,p94,250,100,bodytext,,
NULL,p94,251,100,bodytext,,
NULL,p94,252,100,bodytext,,
NULL,p94,253,100,bodytext,,
NULL,p94,254,100,bodytext,,
NULL,p94,255,100,bodytext,,
NULL,p94,256,100,bodytext,,
NULL,p94,257,100,bodytext,,
NULL,p94,258,100,bodytext,,
NULL,p94,259,100,bodytext,,
NULL,p94,260,100,bodytext,,
NULL,p94,261,4,subhead,Attapaññatti,真我之安立
NULL,p94,262,100,bodytext,,
NULL,p94,263,100,bodytext,,
NULL,p94,264,100,bodytext,,
NULL,p94,265,100,bodytext,,
NULL,p94,266,100,bodytext,,
NULL,p94,267,4,subhead,Naattapaññatti,真我之不安立
NULL,p94,268,100,bodytext,,
NULL,p94,269,100,bodytext,,
NULL,p94,270,100,bodytext,,
NULL,p94,271,100,bodytext,,
NULL,p94,272,100,bodytext,,
NULL,p94,273,4,subhead,Attasamanupassanā,真我之认为
NULL,p94,274,100,bodytext,,
NULL,p94,275,100,bodytext,,
NULL,p94,276,100,bodytext,,
NULL,p94,277,100,bodytext,,
NULL,p94,278,100,bodytext,,
NULL,p94,279,100,bodytext,,
NULL,p94,280,4,subhead,Satta viññāṇaṭṭhiti,七识住
NULL,p94,281,100,bodytext,,
NULL,p94,282,100,bodytext,,
NULL,p94,283,4,subhead,Aṭṭha vimokkhā,（暂缺）
NULL,p94,284,100,bodytext,,
NULL,p94,285,100,bodytext,,
NULL,p94,286,100,centered,,
NULL,p94,287,2,chapter,3. Mahāparinibbānasuttaṃ,16、大般涅槃经
NULL,p94,288,100,bodytext,,
NULL,p94,289,100,bodytext,,
NULL,p94,290,4,subhead,Vassakārabrāhmaṇo,作雨者婆罗门
NULL,p94,291,100,bodytext,,
NULL,p94,292,4,subhead,Rājaaparihāniyadhammā,国王-不衰退法
NULL,p94,293,100,bodytext,,
NULL,p94,294,100,bodytext,,
NULL,p94,295,100,bodytext,,
NULL,p94,296,100,bodytext,,
NULL,p94,297,100,bodytext,,
NULL,p94,298,100,centered,,
NULL,p94,299,100,bodytext,,
NULL,p94,300,100,bodytext,,
NULL,p94,301,100,bodytext,,
NULL,p94,302,100,bodytext,,
NULL,p94,303,4,subhead,Bhikkhuaparihāniyadhammā,比丘-不衰退法
NULL,p94,304,100,bodytext,,
NULL,p94,305,100,bodytext,,
NULL,p94,306,100,bodytext,,
NULL,p94,307,100,bodytext,,
NULL,p94,308,100,bodytext,,
NULL,p94,309,100,bodytext,,
NULL,p94,310,100,bodytext,,
NULL,p94,311,100,bodytext,,
NULL,p94,312,100,bodytext,,
NULL,p94,313,100,bodytext,,
NULL,p94,314,100,bodytext,,
NULL,p94,315,100,bodytext,,
NULL,p94,316,100,bodytext,,
NULL,p94,317,100,bodytext,,
NULL,p94,318,100,bodytext,,
NULL,p94,319,100,bodytext,,
NULL,p94,320,100,bodytext,,
NULL,p94,321,100,bodytext,,
NULL,p94,322,100,bodytext,,
NULL,p94,323,100,bodytext,,
NULL,p94,324,100,bodytext,,
NULL,p94,325,100,bodytext,,
NULL,p94,326,100,bodytext,,
NULL,p94,327,100,bodytext,,
NULL,p94,328,100,bodytext,,
NULL,p94,329,100,bodytext,,
NULL,p94,330,100,bodytext,,
NULL,p94,331,100,bodytext,,
NULL,p94,332,100,bodytext,,
NULL,p94,333,100,bodytext,,
NULL,p94,334,100,bodytext,,
NULL,p94,335,100,bodytext,,
NULL,p94,336,100,bodytext,,
NULL,p94,337,100,bodytext,,
NULL,p94,338,100,bodytext,,
NULL,p94,339,100,bodytext,,
NULL,p94,340,4,subhead,Sāriputtasīhanādo,舍利弗的狮子吼
NULL,p94,341,100,bodytext,,
NULL,p94,342,100,bodytext,,
NULL,p94,343,100,bodytext,,
NULL,p94,344,100,bodytext,,
NULL,p94,345,100,bodytext,,
NULL,p94,346,100,bodytext,,
NULL,p94,347,100,bodytext,,
NULL,p94,348,4,subhead,Dussīlaādīnavā,破戒（坏品德）的过患
NULL,p94,349,100,bodytext,,
NULL,p94,350,100,bodytext,,
NULL,p94,351,100,bodytext,,
NULL,p94,352,100,bodytext,,
NULL,p94,353,100,bodytext,,
NULL,p94,354,100,bodytext,,
NULL,p94,355,4,subhead,Sīlavanttaānisaṃsā,持戒（有品德）的效益
NULL,p94,356,100,bodytext,,
NULL,p94,357,100,bodytext,,
NULL,p94,358,100,bodytext,,
NULL,p94,359,100,bodytext,,
NULL,p94,360,100,bodytext,,
NULL,p94,361,100,bodytext,,
NULL,p94,362,4,subhead,Pāṭaliputtanagaramāpanaṃ,华氏城的建筑
NULL,p94,363,100,bodytext,,
NULL,p94,364,100,bodytext,,
NULL,p94,365,100,bodytext,,
NULL,p94,366,100,gatha1,,
NULL,p94,367,100,gathalast,,
NULL,p94,368,100,gatha1,,
NULL,p94,369,100,gathalast,,
NULL,p94,370,100,gatha1,,
NULL,p94,371,100,gathalast,,
NULL,p94,372,100,bodytext,,
NULL,p94,373,100,bodytext,,
NULL,p94,374,100,gatha1,,
NULL,p94,375,100,gathalast,,
NULL,p94,376,100,centered,,
NULL,p94,377,4,subhead,Ariyasaccakathā,圣谛的谈说
NULL,p94,378,100,bodytext,,
NULL,p94,379,100,bodytext,,
NULL,p94,380,100,gatha1,,
NULL,p94,381,100,gathalast,,
NULL,p94,382,100,gatha1,,
NULL,p94,383,100,gathalast,,
NULL,p94,384,100,bodytext,,
NULL,p94,385,4,subhead,Anāvattidhammasambodhiparāyaṇā,不还者与以正觉为彼岸
NULL,p94,386,100,bodytext,,
NULL,p94,387,100,bodytext,,
NULL,p94,388,4,subhead,Dhammādāsadhammapariyāyā,法镜法门
NULL,p94,389,100,bodytext,,
NULL,p94,390,100,bodytext,,
NULL,p94,391,100,bodytext,,
NULL,p94,392,100,bodytext,,
NULL,p94,393,100,bodytext,,
NULL,p94,394,100,bodytext,,
NULL,p94,395,100,bodytext,,
NULL,p94,396,100,bodytext,,
NULL,p94,397,100,bodytext,,
NULL,p94,398,100,bodytext,,
NULL,p94,399,100,bodytext,,
NULL,p94,400,100,bodytext,,
NULL,p94,401,4,subhead,Ambapālīgaṇikā,艺妓蓭婆巴利
NULL,p94,402,100,bodytext,,
NULL,p94,403,100,bodytext,,
NULL,p94,404,100,bodytext,,
NULL,p94,405,100,bodytext,,
NULL,p94,406,4,subhead,Veḷuvagāmavassūpagamanaṃ,在木瓜树村进入雨季安居
NULL,p94,407,100,bodytext,,
NULL,p94,408,100,bodytext,,
NULL,p94,409,100,bodytext,,
NULL,p94,410,100,centered,,
NULL,p94,411,4,subhead,Nimittobhāsakathā,征相与暗示的谈说
NULL,p94,412,100,bodytext,,
NULL,p94,413,100,bodytext,,
NULL,p94,414,4,subhead,Mārayācanakathā,魔请求的谈说
NULL,p94,415,100,bodytext,,
NULL,p94,416,100,bodytext,,
NULL,p94,417,100,bodytext,,
NULL,p94,418,100,bodytext,,
NULL,p94,419,100,bodytext,,
NULL,p94,420,100,bodytext,,
NULL,p94,421,4,subhead,Āyusaṅkhāraossajjanaṃ,寿行的舍弃
NULL,p94,422,100,bodytext,,
NULL,p94,423,100,gatha1,,
NULL,p94,424,100,gathalast,,
NULL,p94,425,4,subhead,Mahābhūmicālahetu,大地震的原因
NULL,p94,426,100,bodytext,,
NULL,p94,427,100,bodytext,,
NULL,p94,428,100,bodytext,,
NULL,p94,429,100,bodytext,,
NULL,p94,430,100,bodytext,,
NULL,p94,431,100,bodytext,,
NULL,p94,432,100,bodytext,,
NULL,p94,433,100,bodytext,,
NULL,p94,434,100,bodytext,,
NULL,p94,435,100,bodytext,,
NULL,p94,436,4,subhead,Aṭṭha parisā,八众
NULL,p94,437,100,bodytext,,
NULL,p94,438,4,subhead,Aṭṭha abhibhāyatanāni,八胜处
NULL,p94,439,100,bodytext,,
NULL,p94,440,100,bodytext,,
NULL,p94,441,100,bodytext,,
NULL,p94,442,100,bodytext,,
NULL,p94,443,100,bodytext,,
NULL,p94,444,100,bodytext,,
NULL,p94,445,100,bodytext,,
NULL,p94,446,100,bodytext,,
NULL,p94,447,4,subhead,Aṭṭha vimokkhā,八解脱
NULL,p94,448,100,bodytext,,
NULL,p94,449,100,bodytext,,
NULL,p94,450,100,bodytext,,
NULL,p94,451,100,bodytext,,
NULL,p94,452,100,bodytext,,
NULL,p94,453,100,bodytext,,
NULL,p94,454,100,bodytext,,
NULL,p94,455,100,bodytext,,
NULL,p94,456,100,bodytext,,
NULL,p94,457,4,subhead,Ānandayācanakathā,阿难请求的谈说
NULL,p94,458,100,bodytext,,
NULL,p94,459,100,bodytext,,
NULL,p94,460,100,bodytext,,
NULL,p94,461,100,bodytext,,
NULL,p94,462,100,bodytext,,
NULL,p94,463,100,bodytext,,
NULL,p94,464,100,bodytext,,
NULL,p94,465,100,bodytext,,
NULL,p94,466,100,bodytext,,
NULL,p94,467,100,bodytext,,
NULL,p94,468,100,bodytext,,
NULL,p94,469,100,gatha1,,
NULL,p94,470,100,gathalast,,
NULL,p94,471,100,gatha1,,
NULL,p94,472,100,gathalast,,
NULL,p94,473,100,gatha1,,
NULL,p94,474,100,gathalast,,
NULL,p94,475,100,centered,,
NULL,p94,476,4,subhead,Nāgāpalokitaṃ,龙象回顾
NULL,p94,477,100,bodytext,,
NULL,p94,478,100,bodytext,,
NULL,p94,479,100,gatha1,,
NULL,p94,480,100,gathalast,,
NULL,p94,481,100,gatha1,,
NULL,p94,482,100,gathalast,,
NULL,p94,483,100,bodytext,,
NULL,p94,484,4,subhead,Catumahāpadesakathā,四大法教
NULL,p94,485,100,bodytext,,
NULL,p94,486,100,bodytext,,
NULL,p94,487,100,bodytext,,
NULL,p94,488,100,bodytext,,
NULL,p94,489,100,bodytext,,
NULL,p94,490,100,bodytext,,
NULL,p94,491,4,subhead,Kammāraputtacundavatthu,铁匠之子纯陀的事
NULL,p94,492,100,bodytext,,
NULL,p94,493,100,bodytext,,
NULL,p94,494,100,bodytext,,
NULL,p94,495,100,gatha1,,
NULL,p94,496,100,gathalast,,
NULL,p94,497,100,gatha1,,
NULL,p94,498,100,gatha2,,
NULL,p94,499,100,gatha3,,
NULL,p94,500,100,gathalast,,
NULL,p94,501,4,subhead,Pānīyāharaṇaṃ,取水
NULL,p94,502,100,bodytext,,
NULL,p94,503,100,bodytext,,
NULL,p94,504,100,bodytext,,
NULL,p94,505,4,subhead,Pukkusamallaputtavatthu,末罗人之子晡古色的事
NULL,p94,506,100,bodytext,,
NULL,p94,507,100,bodytext,,
NULL,p94,508,100,bodytext,,
NULL,p94,509,100,bodytext,,
NULL,p94,510,100,bodytext,,
NULL,p94,511,100,bodytext,,
NULL,p94,512,100,bodytext,,
NULL,p94,513,100,gatha1,,
NULL,p94,514,100,gathalast,,
NULL,p94,515,100,bodytext,,
NULL,p94,516,100,bodytext,,
NULL,p94,517,100,gatha1,,
NULL,p94,518,100,gatha2,,
NULL,p94,519,100,gatha3,,
NULL,p94,520,100,gathalast,,
NULL,p94,521,100,gatha1,,
NULL,p94,522,100,gatha2,,
NULL,p94,523,100,gatha3,,
NULL,p94,524,100,gathalast,,
NULL,p94,525,100,gatha1,,
NULL,p94,526,100,gatha2,,
NULL,p94,527,100,gatha3,,
NULL,p94,528,100,gathalast,,
NULL,p94,529,100,gatha1,,
NULL,p94,530,100,gathalast,,
NULL,p94,531,100,bodytext,,
NULL,p94,532,100,gatha1,,
NULL,p94,533,100,gatha2,,
NULL,p94,534,100,gatha3,,
NULL,p94,535,100,gathalast,,
NULL,p94,536,100,centered,,
NULL,p94,537,4,subhead,Yamakasālā,双沙罗树
NULL,p94,538,100,bodytext,,
NULL,p94,539,100,bodytext,,
NULL,p94,540,100,bodytext,,
NULL,p94,541,4,subhead,Upavāṇatthero,优波哇那上座
NULL,p94,542,100,bodytext,,
NULL,p94,543,100,bodytext,,
NULL,p94,544,100,bodytext,,
NULL,p94,545,100,bodytext,,
NULL,p94,546,4,subhead,Catusaṃvejanīyaṭṭhānāni,四个能激起宗教信仰心之处
NULL,p94,547,100,bodytext,,
NULL,p94,548,100,bodytext,,
NULL,p94,549,100,bodytext,,
NULL,p94,550,4,subhead,Ānandapucchākathā,阿难问题的谈说
NULL,p94,551,100,bodytext,,
NULL,p94,552,100,bodytext,,
NULL,p94,553,100,bodytext,,
NULL,p94,554,4,subhead,Thūpārahapuggalo,值得领受塔的人
NULL,p94,555,100,bodytext,,
NULL,p94,556,100,bodytext,,
NULL,p94,557,100,bodytext,,
NULL,p94,558,100,bodytext,,
NULL,p94,559,100,bodytext,,
NULL,p94,560,4,subhead,Ānandaacchariyadhammo,阿难的未曾有法
NULL,p94,561,100,bodytext,,
NULL,p94,562,100,bodytext,,
NULL,p94,563,100,bodytext,,
NULL,p94,564,100,bodytext,,
NULL,p94,565,4,subhead,Mahāsudassanasuttadesanā,大善见经的教导
NULL,p94,566,100,bodytext,,
NULL,p94,567,100,bodytext,,
NULL,p94,568,100,bodytext,,
NULL,p94,569,4,subhead,Mallānaṃ vandanā,末罗人的礼拜
NULL,p94,570,100,bodytext,,
NULL,p94,571,4,subhead,Subhaddaparibbājakavatthu,游行者须跋陀的事
NULL,p94,572,100,bodytext,,
NULL,p94,573,100,bodytext,,
NULL,p94,574,100,bodytext,,
NULL,p94,575,100,gatha1,,
NULL,p94,576,100,gatha2,,
NULL,p94,577,100,gatha3,,
NULL,p94,578,100,gathalast,,
NULL,p94,579,100,gatha1,,
NULL,p94,580,100,gathalast,,
NULL,p94,581,100,bodytext,,
NULL,p94,582,100,bodytext,,
NULL,p94,583,100,bodytext,,
NULL,p94,584,100,centered,,
NULL,p94,585,4,subhead,Tathāgatapacchimavācā,如来最后的话
NULL,p94,586,100,bodytext,,
NULL,p94,587,100,bodytext,,
NULL,p94,588,100,bodytext,,
NULL,p94,589,4,subhead,Parinibbutakathā,般涅槃的谈说
NULL,p94,590,100,bodytext,,
NULL,p94,591,100,bodytext,,
NULL,p94,592,100,bodytext,,
NULL,p94,593,100,bodytext,,
NULL,p94,594,100,gatha1,,
NULL,p94,595,100,gatha2,,
NULL,p94,596,100,gathalast,,
NULL,p94,597,100,bodytext,,
NULL,p94,598,100,gatha1,,
NULL,p94,599,100,gathalast,,
NULL,p94,600,100,bodytext,,
NULL,p94,601,100,gatha1,,
NULL,p94,602,100,gathalast,,
NULL,p94,603,100,gatha1,,
NULL,p94,604,100,gathalast,,
NULL,p94,605,100,bodytext,,
NULL,p94,606,100,gatha1,,
NULL,p94,607,100,gathalast,,
NULL,p94,608,100,bodytext,,
NULL,p94,609,100,bodytext,,
NULL,p94,610,100,bodytext,,
NULL,p94,611,100,bodytext,,
NULL,p94,612,4,subhead,Buddhasarīrapūjā,世尊遗体供养
NULL,p94,613,100,bodytext,,
NULL,p94,614,100,bodytext,,
NULL,p94,615,100,bodytext,,
NULL,p94,616,100,bodytext,,
NULL,p94,617,100,bodytext,,
NULL,p94,618,100,bodytext,,
NULL,p94,619,100,bodytext,,
NULL,p94,620,4,subhead,Mahākassapattheravatthu,大迦叶的事
NULL,p94,621,100,bodytext,,
NULL,p94,622,100,bodytext,,
NULL,p94,623,100,bodytext,,
NULL,p94,624,100,bodytext,,
NULL,p94,625,100,bodytext,,
NULL,p94,626,4,subhead,Sarīradhātuvibhājanaṃ,遗骨的分配
NULL,p94,627,100,bodytext,,
NULL,p94,628,100,bodytext,,
NULL,p94,629,100,bodytext,,
NULL,p94,630,100,bodytext,,
NULL,p94,631,100,bodytext,,
NULL,p94,632,100,bodytext,,
NULL,p94,633,100,bodytext,,
NULL,p94,634,100,bodytext,,
NULL,p94,635,100,bodytext,,
NULL,p94,636,100,gatha1,,
NULL,p94,637,100,gatha2,,
NULL,p94,638,100,gatha3,,
NULL,p94,639,100,gathalast,,
NULL,p94,640,100,gatha1,,
NULL,p94,641,100,gatha2,,
NULL,p94,642,100,gatha3,,
NULL,p94,643,100,gathalast,,
NULL,p94,644,100,bodytext,,
NULL,p94,645,100,bodytext,,
NULL,p94,646,4,subhead,Dhātuthūpapūjā,遗骨塔的尊敬
NULL,p94,647,100,bodytext,,
NULL,p94,648,100,bodytext,,
NULL,p94,649,100,gathalast,,
NULL,p94,650,100,gatha1,,
NULL,p94,651,100,gathalast,,
NULL,p94,652,100,gatha1,,
NULL,p94,653,100,gatha2,,
NULL,p94,654,100,gatha3,,
NULL,p94,655,100,gathalast,,
NULL,p94,656,100,gatha1,,
NULL,p94,657,100,gatha2,,
NULL,p94,658,100,gatha3,,
NULL,p94,659,100,gathalast,,
NULL,p94,660,100,gatha1,,
NULL,p94,661,100,gathalast,,
NULL,p94,662,100,centered,,
NULL,p94,663,2,chapter,4. Mahāsudassanasuttaṃ,17、大善见经
NULL,p94,664,100,bodytext,,
NULL,p94,665,100,bodytext,,
NULL,p94,666,4,subhead,Kusāvatīrājadhānī,咕萨瓦帝王都
NULL,p94,667,100,bodytext,,
NULL,p94,668,100,bodytext,,
NULL,p94,669,4,subhead,Cakkaratanaṃ,轮宝
NULL,p94,670,100,bodytext,,
NULL,p94,671,100,bodytext,,
NULL,p94,672,100,bodytext,,
NULL,p94,673,4,subhead,Hatthiratanaṃ,象宝
NULL,p94,674,100,bodytext,,
NULL,p94,675,4,subhead,Assaratanaṃ,马宝
NULL,p94,676,100,bodytext,,
NULL,p94,677,4,subhead,Maṇiratanaṃ,珠宝
NULL,p94,678,100,bodytext,,
NULL,p94,679,4,subhead,Itthiratanaṃ,女宝
NULL,p94,680,100,bodytext,,
NULL,p94,681,4,subhead,Gahapatiratanaṃ,屋主宝
NULL,p94,682,100,bodytext,,
NULL,p94,683,4,subhead,Pariṇāyakaratanaṃ,主兵臣宝
NULL,p94,684,100,bodytext,,
NULL,p94,685,100,bodytext,,
NULL,p94,686,4,subhead,Catuiddhisamannāgato,具备四种成就
NULL,p94,687,100,bodytext,,
NULL,p94,688,100,bodytext,,
NULL,p94,689,100,bodytext,,
NULL,p94,690,100,bodytext,,
NULL,p94,691,100,bodytext,,
NULL,p94,692,4,subhead,Dhammapāsādapokkharaṇī,达摩宫殿的莲花池
NULL,p94,693,100,bodytext,,
