id,word,type,grammar,parent,meaning,note,factors,factor_meaning,status,confidence,strlen,source,language
325,bhavaṃ,.pron.,.m.$.sg.$.voc.,bhavant,,,,,1,100,6,irregular,cm
326,bhavantaṃ,.pron.,.m.$.sg.$.acc.,bhavant,,,,,1,100,9,irregular,cm
327,bhavante,.pron.,.m.$.pl.$.acc.,bhavant,,,,,1,100,8,irregular,cm
328,bhavantehi,.pron.,.m.$.pl.$.inst.,bhavant,,,,,1,100,10,irregular,cm
329,bhavantī,.pron.,.f.$.sg.$.nom.,bhavant,,,,,1,100,8,irregular,cm
330,bhavanto,.pron.,.m.$.pl.$.nom.,bhavant,,,,,1,100,8,irregular,cm
331,bhavanto,.pron.,.m.$.pl.$.voc.,bhavant,,,,,1,100,8,irregular,cm
332,bhavataṃ,.pron.,.m.$.pl.$.gen.,bhavant,,,,,1,100,8,irregular,cm
333,bhavatī,.pron.,.f.$.sg.$.nom.,bhavant,,,,,1,100,7,irregular,cm
334,bho,.pron.,.m.$.sg.$.voc.,bhavant,,,,,1,100,3,irregular,cm
335,bhonto,.pron.,.m.$.pl.$.nom.,bhavant,,,,,1,100,6,irregular,cm
336,bhonto,.pron.,.m.$.pl.$.voc.,bhavant,,,,,1,100,6,irregular,cm
337,bhotā,.pron.,.m.$.sg.$.inst.,bhavant,,,,,1,100,5,irregular,cm
338,bhoti,.pron.,.f.$.sg.$.voc.,bhavant,,,,,1,100,5,irregular,cm
339,bhotī,.pron.,.f.$.sg.$.nom.,bhavant,,,,,1,100,5,irregular,cm
340,bhotiṃ,.pron.,.f.$.sg.$.acc.,bhavant,,,,,1,100,6,irregular,cm
341,bhotiyā,.pron.,.f.$.sg.$.loc.,bhavant,,,,,1,100,7,irregular,cm
342,bhotiyo,.pron.,.f.$.pl.$.nom.,bhavant,,,,,1,100,7,irregular,cm
343,bhotiyo,.pron.,.f.$.pl.$.voc.,bhavant,,,,,1,100,7,irregular,cm
344,bhoto,.pron.,.m.$.sg.$.gen.,bhavant,,,,,1,100,5,irregular,cm
345,bhikkhave,.n.,.m.$.pl.$.voc.,bhikkhu,,,,,1,100,9,irregular,cm
346,bhikkhavo,.n.,.m.$.pl.$.nom.,bhikkhu,,,,,1,100,9,irregular,cm
347,bhikkhavo,.n.,.m.$.pl.$.voc.,bhikkhu,,,,,1,100,9,irregular,cm
348,bhikkhu,.n.,.m.$.sg.$.nom.,bhikkhu,,,,,1,100,7,irregular,cm
349,bhikkhu,.n.,.m.$.sg.$.voc.,bhikkhu,,,,,1,100,7,irregular,cm
350,bhikkhū,.n.,.m.$.pl.$.nom.,bhikkhu,,,,,1,100,7,irregular,cm
351,bhikkhūhi,.n.,.m.$.pl.$.inst.,bhikkhu,,,,,1,100,9,irregular,cm
352,bhikkhuṃ,.n.,.m.$.sg.$.acc.,bhikkhu,,,,,1,100,8,irregular,cm
353,bhikkhunā,.n.,.m.$.sg.$.inst.,bhikkhu,,,,,1,100,9,irregular,cm
354,bhikkhunaṃ,.n.,.m.$.sg.$.acc.,bhikkhu,,,,,1,100,10,irregular,cm
355,bhikkhunaṃ,.n.,.m.$.pl.$.dat.,bhikkhu,,,,,1,100,10,irregular,cm
356,bhikkhunaṃ,.n.,.m.$.pl.$.gen.,bhikkhu,,,,,1,100,10,irregular,cm
357,bhikkhūnaṃ,.n.,.m.$.pl.$.dat.,bhikkhu,,,,,1,100,10,irregular,cm
358,bhikkhūnaṃ,.n.,.m.$.pl.$.gen.,bhikkhu,,,,,1,100,10,irregular,cm
359,bhikkhuno,.n.,.m.$.sg.$.dat.,bhikkhu,,,,,1,100,9,irregular,cm
360,bhikkhuno,.n.,.m.$.sg.$.gen.,bhikkhu,,,,,1,100,9,irregular,cm
361,bhikkhussa,.n.,.m.$.sg.$.dat.,bhikkhu,,,,,1,100,10,irregular,cm
362,bhikkhussa,.n.,.m.$.sg.$.dat.,bhikkhu,,,,,1,100,10,irregular,cm
363,bhikkhussa,.n.,.m.$.sg.$.gen.,bhikkhu,,,,,1,100,10,irregular,cm
364,bhikkhusu,.n.,.m.$.pl.$.loc.,bhikkhu,,,,,1,100,9,irregular,cm
365,bhikkhūsu,.n.,.m.$.pl.$.loc.,bhikkhu,,,,,1,100,9,irregular,cm
366,brahmā,.n.,.m.$.sg.$.nom.,brahma,,,,,1,100,6,irregular,cm
367,brahmā,.n.,.m.$.pl.$.nom.,brahma,,,,,1,100,6,irregular,cm
368,brahmaṃ,.n.,.m.$.sg.$.nom.,brahma,,,,,1,100,7,irregular,cm
369,brahmaṃ,.n.,.m.$.sg.$.acc.,brahma,,,,,1,100,7,irregular,cm
370,brahmanā,.n.,.m.$.sg.$.inst.,brahma,,,,,1,100,8,irregular,cm
371,brahmanā,.n.,.m.$.sg.$.abl.,brahma,,,,,1,100,8,irregular,cm
372,brahmāna,.n.,.m.$.pl.$.nom.,brahma,,,,,1,100,8,irregular,cm
373,brahmānaṃ,.n.,.m.$.sg.$.acc.,brahma,,,,,1,100,9,irregular,cm
374,brahmānaṃ,.n.,.m.$.pl.$.gen.,brahma,,,,,1,100,9,irregular,cm
375,brahmāse,.n.,.m.$.pl.$.nom.,brahma,,,,,1,100,8,irregular,cm
376,brahme,.n.,.m.$.sg.$.voc.,brahma,,,,,1,100,6,irregular,cm
377,brahmunā,.n.,.m.$.sg.$.inst.,brahma,,,,,1,100,8,irregular,cm
378,brahmunā,.n.,.m.$.sg.$.abl.,brahma,,,,,1,100,8,irregular,cm
379,brahmuno,.n.,.m.$.sg.$.dat.,brahma,,,,,1,100,8,irregular,cm
380,brahmuno,.n.,.m.$.sg.$.gen.,brahma,,,,,1,100,8,irregular,cm
381,catassannaṃ,.num.,.dat.,catu,,,,,1,100,11,irregular,cm
382,catassannaṃ,.num.,.f.$.dat.,catu,,,,,1,100,11,irregular,cm
383,catassannaṃ,.num.,.gen.,catu,,,,,1,100,11,irregular,cm
384,catassannaṃ,.num.,.f.$.gen.,catu,,,,,1,100,11,irregular,cm
385,catasso,.num.,.f.$.nom.,catu,,,,,1,100,7,irregular,cm
386,catasso,.num.,.f.$.acc.,catu,,,,,1,100,7,irregular,cm
387,cattāri,.num.,.nom.,catu,,,,,1,100,7,irregular,cm
388,cattāri,.num.,.acc.,catu,,,,,1,100,7,irregular,cm
389,cattāro,.num.,.m.$.nom.,catu,,,,,1,100,7,irregular,cm
390,cattāro,.num.,.m.$.acc.,catu,,,,,1,100,7,irregular,cm
391,catūbhi,.num.,.m.$.inst.,catu,,,,,1,100,7,irregular,cm
392,catūbhi,.num.,.inst.,catu,,,,,1,100,7,irregular,cm
393,catūbhi,.num.,.f.$.inst.,catu,,,,,1,100,7,irregular,cm
394,catūbhi,.num.,.m.$.abl.,catu,,,,,1,100,7,irregular,cm
395,catūbhi,.num.,.abl.,catu,,,,,1,100,7,irregular,cm
396,catūbhi,.num.,.f.$.abl.,catu,,,,,1,100,7,irregular,cm
397,catuhi,.num.,.m.$.inst.,catu,,,,,1,100,6,irregular,cm
398,catuhi,.num.,.inst.,catu,,,,,1,100,6,irregular,cm
399,catuhi,.num.,.f.$.inst.,catu,,,,,1,100,6,irregular,cm
400,catuhi,.num.,.m.$.abl.,catu,,,,,1,100,6,irregular,cm
401,catuhi,.num.,.abl.,catu,,,,,1,100,6,irregular,cm
402,catuhi,.num.,.f.$.abl.,catu,,,,,1,100,6,irregular,cm
403,catūhi,.num.,.m.$.inst.,catu,,,,,1,100,6,irregular,cm
404,catūhi,.num.,.inst.,catu,,,,,1,100,6,irregular,cm
405,catūhi,.num.,.f.$.inst.,catu,,,,,1,100,6,irregular,cm
406,catūhi,.num.,.m.$.abl.,catu,,,,,1,100,6,irregular,cm
407,catūhi,.num.,.abl.,catu,,,,,1,100,6,irregular,cm
408,catūhi,.num.,.f.$.abl.,catu,,,,,1,100,6,irregular,cm
409,catunnaṃ,.num.,.m.$.dat.,catu,,,,,1,100,8,irregular,cm
410,catunnaṃ,.num.,.m.$.gen.,catu,,,,,1,100,8,irregular,cm
411,caturo,.num.,.m.$.nom.,catu,,,,,1,100,6,irregular,cm
412,caturo,.num.,.m.$.acc.,catu,,,,,1,100,6,irregular,cm
413,catusu,.num.,.m.$.loc.,catu,,,,,1,100,6,irregular,cm
414,catusu,.num.,.loc.,catu,,,,,1,100,6,irregular,cm
415,catusu,.num.,.f.$.loc.,catu,,,,,1,100,6,irregular,cm
416,catūsu,.num.,.m.$.loc.,catu,,,,,1,100,6,irregular,cm
417,catūsu,.num.,.loc.,catu,,,,,1,100,6,irregular,cm
418,catūsu,.num.,.f.$.loc.,catu,,,,,1,100,6,irregular,cm
419,eta,.pron:base.,,,其$他$她$它,,,,1,100,3,Kosalla_China,zh-hans
420,eta,.pron:base.,,,the one$he$she$it,,,,1,100,3,Kosalla_China,cm
421,enaṃ,.pron.,.m.$.sg.$.acc.,eta,,,,,1,100,4,irregular,cm
422,esa,.pron.,.m.$.sg.$.nom.,eta,,,,,1,100,3,irregular,cm
423,esā,.pron.,.f.$.sg.$.nom.,eta,,,,,1,100,3,irregular,cm
424,eso,.pron.,.m.$.sg.$.nom.,eta,,,,,1,100,3,irregular,cm
425,etā,.pron.,.f.$.pl.$.acc.,eta,,,,,1,100,3,irregular,cm
426,etā,.pron.,.f.$.pl.$.acc.,eta,,,,,1,100,3,irregular,cm
427,etā,.pron.,.f.$.pl.$.nom.,eta,,,,,1,100,3,irregular,cm
428,etābhi,.pron.,.f.$.pl.$.abl.,eta,,,,,1,100,6,irregular,cm
429,etābhi,.pron.,.f.$.pl.$.inst.,eta,,,,,1,100,6,irregular,cm
430,etad,.pron.,.nt.$.sg.$.acc.,eta,,,,,1,100,4,irregular,cm
431,etad,.pron.,.nt.$.sg.$.nom.,eta,,,,,1,100,4,irregular,cm
432,etāhi,.pron.,.f.$.pl.$.abl.,eta,,,,,1,100,5,irregular,cm
433,etāhi,.pron.,.f.$.pl.$.inst.,eta,,,,,1,100,5,irregular,cm
434,etaṃ,.pron.,.f.$.sg.$.acc.,eta,,,,,1,100,4,irregular,cm
435,etaṃ,.pron.,.m.$.sg.$.acc.,eta,,,,,1,100,4,irregular,cm
436,etaṃ,.pron.,.nt.$.sg.$.acc.,eta,,,,,1,100,4,irregular,cm
437,etaṃ,.pron.,.nt.$.sg.$.nom.,eta,,,,,1,100,4,irregular,cm
438,etamhā,.pron.,.m.$.sg.$.abl.,eta,,,,,1,100,6,irregular,cm
439,etamhā,.pron.,.nt.$.sg.$.abl.,eta,,,,,1,100,6,irregular,cm
440,etamhi,.pron.,.m.$.sg.$.loc.,eta,,,,,1,100,6,irregular,cm
441,etamhi,.pron.,.nt.$.sg.$.loc.,eta,,,,,1,100,6,irregular,cm
442,etāni,.pron.,.nt.$.pl.$.acc.,eta,,,,,1,100,5,irregular,cm
