id,book,par_num,level,class,title,text,author
446811,186,797,2,chapter,5. Janavasabhasuttavaṇṇanā,18、人牛王经注,庄春江
446812,186,798,4,subhead,Nātikiyādibyākaraṇavaṇṇanā,在那低葛的记说等等注,庄春江
446815,186,801,4,subhead,Ānandaparikathāvaṇṇanā,阿难的委婉谈说注,庄春江
446819,186,805,4,subhead,Janavasabhayakkhavaṇṇanā,人牛王夜叉注,庄春江
446823,186,809,4,subhead,Devasabhāvaṇṇanā,诸天会堂注,庄春江
446828,186,814,4,subhead,Sanaṅkumārakathāvaṇṇanā,常童子的谈说注,庄春江
446835,186,821,4,subhead,Bhāvitaiddhipādavaṇṇanā,所修习的神足注,庄春江
446845,186,831,4,subhead,Tividhaokāsādhigamavaṇṇanā,三种到达的空间注,庄春江
446854,186,840,4,subhead,Catusatipaṭṭhānavaṇṇanā,四念住注,庄春江
446856,186,842,4,subhead,Sattasamādhiparikkhāravaṇṇanā,七个定的资助注,庄春江
446865,186,851,2,chapter,6. Mahāgovindasuttavaṇṇanā,19、大总管经注,庄春江
446948,186,934,2,chapter,7. Mahāsamayasuttavaṇṇanā,20、大集会经注,庄春江
446978,186,964,4,subhead,Devatāsannipātavaṇṇanā,天神的集合注,庄春江
447053,186,1039,2,chapter,8. Sakkapañhasuttavaṇṇanā,21、帝释所问经注,庄春江
447068,186,1054,4,subhead,Pañcasikhagītagāthāvaṇṇanā,五髻的歌唱偈颂注,庄春江
447087,186,1073,4,subhead,Sakkūpasaṅkamanavaṇṇanā,帝释前往注,庄春江
447093,186,1079,4,subhead,Gopakavatthuvaṇṇanā,守护者之事注,庄春江
447136,186,1122,4,subhead,Vedanākammaṭṭhānavaṇṇanā,受之业处注,庄春江
447175,186,1161,4,subhead,Pātimokkhasaṃvaravaṇṇanā,巴帝摩卡自制注,庄春江
447186,186,1172,4,subhead,Indriyasaṃvaravaṇṇanā,根自制注,庄春江
447200,186,1186,4,subhead,Somanassapaṭilābhakathāvaṇṇanā,获得喜悦说注,庄春江
447218,186,1204,2,chapter,9. Mahāsatipaṭṭhānasuttavaṇṇanā,22、大念住经注,庄春江
447219,186,1205,3,subhead,Uddesavārakathāvaṇṇanā,总说注,庄春江
447276,186,1262,3,title,Kāyānupassanā,随观身注,庄春江
447277,186,1263,4,subhead,Ānāpānapabbavaṇṇanā,随观身‧入出息节注,庄春江
447291,186,1277,4,subhead,Iriyāpathapabbavaṇṇanā,随观身‧威仪路径（方法）节注,庄春江
447302,186,1288,4,subhead,Catusampajaññapabbavaṇṇanā,随观身‧正知节注,庄春江
447305,186,1291,4,subhead,Paṭikkūlamanasikārapabbavaṇṇanā,随观身‧厌拒作意节注,庄春江
447309,186,1295,4,subhead,Dhātumanasikārapabbavaṇṇanā,随观身‧四界作意节注,庄春江
447313,186,1299,4,subhead,Navasivathikapabbavaṇṇanā,随观身‧九墓地节注,庄春江
447321,186,1307,3,title,Vedanānupassanāvaṇṇanā,随观受注,庄春江
447331,186,1317,3,subhead,Cittānupassanāvaṇṇanā,随观心注,庄春江
447335,186,1321,3,title,Dhammānupassanā,随观法注,庄春江
447336,186,1322,4,subhead,Nīvaraṇapabbavaṇṇanā,随观法‧盖节注,庄春江
447356,186,1342,4,subhead,Khandhapabbavaṇṇanā,随观法‧蕴节注,庄春江
447360,186,1346,4,subhead,Āyatanapabbavaṇṇanā,随观法‧处节注,庄春江
447369,186,1355,4,subhead,Bojjhaṅgapabbavaṇṇanā,随观法‧觉支节注,庄春江
447411,186,1397,4,subhead,Catusaccapabbavaṇṇanā,随观法‧谛节注,庄春江
447413,186,1399,4,subhead,Dukkhasaccaniddesavaṇṇanā,苦谛的说明注,庄春江
447426,186,1412,4,subhead,Samudayasaccaniddesavaṇṇanā,集谛的说明注,庄春江
447429,186,1415,4,subhead,Nirodhasaccaniddesavaṇṇanā,灭谛的说明注,庄春江
447433,186,1419,4,subhead,Maggasaccaniddesavaṇṇanā,道谛的说明注,庄春江
447454,186,1440,2,chapter,10. Pāyāsirājaññasuttavaṇṇanā,23、波亚西经注,庄春江
447460,186,1446,4,subhead,Pāyāsirājaññavatthuvaṇṇanā,波亚西亲王之事注,庄春江
447501,186,1487,4,subhead,Uttaramāṇavavatthuvaṇṇanā,更优秀的青年徒弟之事注,庄春江
447504,186,1490,4,subhead,Pāyāsidevaputtavaṇṇanā,波亚西天子注,庄春江
