id,book,par_num,level,class,title,text,author
379453,159,1900,4,subhead,7. Selasuttaṃ,七　施罗经,元亨寺
379549,159,1996,4,subhead,8. Sallasuttaṃ,八　箭经,元亨寺
379612,159,2059,4,subhead,9. Vāseṭṭhasuttaṃ,九　婆私咤经,元亨寺
379814,159,2261,4,subhead,10. Kokālikasuttaṃ,一〇　拘迦利耶经,元亨寺
379891,159,2338,4,subhead,11. Nālakasuttaṃ,一一　那罗迦经,元亨寺
380031,159,2478,4,subhead,12. Dvayatānupassanāsuttaṃ,一二　二种随观经,元亨寺
380198,159,2645,2,chapter,4. Aṭṭhakavaggo,四　义品,元亨寺
380199,159,2646,4,subhead,1. Kāmasuttaṃ,一　欲经,元亨寺
380219,159,2666,4,subhead,2. Guhaṭṭhakasuttaṃ,二　窟八偈经,元亨寺
380245,159,2692,4,subhead,3. Duṭṭhaṭṭhakasuttaṃ,三　瞋怒八偈经,元亨寺
380271,159,2718,4,subhead,4. Suddhaṭṭhakasuttaṃ,四　净八偈经,元亨寺
380297,159,2744,4,subhead,5. Paramaṭṭhakasuttaṃ,五　第一八偈经,元亨寺
380323,159,2770,4,subhead,6. Jarāsuttaṃ,六　老经,元亨寺
380355,159,2802,4,subhead,7. Tissametteyyasuttaṃ,七　帝须弥勒经,元亨寺
380387,159,2834,4,subhead,8. Pasūrasuttaṃ,八　波须罗经,元亨寺
380422,159,2869,4,subhead,9. Māgaṇḍiyasuttaṃ,九　摩健地耶经,元亨寺
380478,159,2925,4,subhead,10. Purābhedasuttaṃ,一〇　死前经,元亨寺
380522,159,2969,4,subhead,11. Kalahavivādasuttaṃ,一一　斗诤经,元亨寺
380578,159,3025,4,subhead,12. Cūḷabyūhasuttaṃ,一二　小集积经,元亨寺
380631,159,3078,4,subhead,13. Mahābyūhasuttaṃ,一三　大集积经,元亨寺
380693,159,3140,4,subhead,14. Tuvaṭakasuttaṃ,一四　迅速经,元亨寺
380757,159,3204,4,subhead,15. Attadaṇḍasuttaṃ,一五　执杖经,元亨寺
380820,159,3267,4,subhead,16. Sāriputtasuttaṃ,一六　舍利弗经,元亨寺
380898,159,3345,2,chapter,5. Pārāyanavaggo,五　彼岸道品,元亨寺
380899,159,3346,4,subhead,Vatthugāthā,一　序偈,元亨寺
381072,159,3519,4,subhead,1. Ajitamāṇavapucchā,二　阿耆多学童所问,元亨寺
381104,159,3551,4,subhead,2. Tissametteyyamāṇavapucchā,三　帝须弥勒学童所问,元亨寺
381118,159,3565,4,subhead,3. Puṇṇakamāṇavapucchā,四　富那迦学童所问,元亨寺
381148,159,3595,4,subhead,4. Mettagūmāṇavapucchā,五　弥多求学童所问,元亨寺
381191,159,3638,4,subhead,5. Dhotakamāṇavapucchā,六　度多迦学童所问,元亨寺
381219,159,3666,4,subhead,6. Upasīvamāṇavapucchā,七　优波私婆学童所问,元亨寺
381251,159,3698,4,subhead,7. Nandamāṇavapucchā,八　难陀学童所问,元亨寺
381289,159,3736,4,subhead,8. Hemakamāṇavapucchā,九　醯摩迦学童所问,元亨寺
381305,159,3752,4,subhead,9. Todeyyamāṇavapucchā,一〇　刀提耶学童所问,元亨寺
381321,159,3768,4,subhead,10. Kappamāṇavapucchā,一一　劫波学童所问,元亨寺
381338,159,3785,4,subhead,11. Jatukaṇṇimāṇavapucchā,一二　阇都乾耳学童所问,元亨寺
381357,159,3804,4,subhead,12. Bhadrāvudhamāṇavapucchā,一三　跋陀罗浮陀学童所问,元亨寺
381373,159,3820,4,subhead,13. Udayamāṇavapucchā,一四　优陀耶学童所问,元亨寺
381397,159,3844,4,subhead,14. Posālamāṇavapucchā,一五　布沙罗学童所问,元亨寺
381413,159,3860,4,subhead,15. Mogharājamāṇavapucchā,一六　莫伽罗阇学童所问,元亨寺
381429,159,3876,4,subhead,16. Piṅgiyamāṇavapucchā,一七　宾祇耶学童所问,元亨寺
381450,159,3897,4,subhead,Pārāyanatthutigāthā,一八　〔十六学童所问之结语〕,元亨寺
381474,159,3921,4,subhead,Pārāyanānugītigāthā,一八　〔十六学童所问之结语〕,元亨寺
