id,book,par_num,level,class,title,text,author
NULL,209,92,100,gatha1,,,""
NULL,209,93,100,gatha2,,,""
NULL,209,94,100,gatha3,,,""
NULL,209,95,100,gathalast,,,""
NULL,209,96,100,gatha1,,,""
NULL,209,97,100,gatha2,,,""
NULL,209,98,100,gatha3,,,""
NULL,209,99,100,gathalast,,,""
NULL,209,100,100,bodytext,,,""
NULL,209,101,100,bodytext,,,""
NULL,209,102,100,bodytext,,,""
NULL,209,103,100,bodytext,,,""
NULL,209,104,100,gatha1,,,""
NULL,209,105,100,gathalast,,,""
NULL,209,106,100,bodytext,,,""
NULL,209,107,100,gatha1,,,""
NULL,209,108,100,gathalast,,,""
NULL,209,109,100,gatha1,,,""
NULL,209,110,100,gathalast,,,""
NULL,209,111,100,bodytext,,,""
NULL,209,112,100,gatha1,,,""
NULL,209,113,100,gatha2,,,""
NULL,209,114,100,gatha3,,,""
NULL,209,115,100,gathalast,,,""
NULL,209,116,100,indent,,,""
NULL,209,117,100,gatha1,,,""
NULL,209,118,100,gathalast,,,""
NULL,209,119,100,bodytext,,,""
NULL,209,120,100,gatha1,,,""
NULL,209,121,100,gathalast,,,""
NULL,209,122,100,bodytext,,,""
NULL,209,123,100,bodytext,,,""
NULL,209,124,100,bodytext,,,""
NULL,209,125,100,bodytext,,,""
NULL,209,126,100,bodytext,,,""
NULL,209,127,100,bodytext,,,""
NULL,209,128,100,bodytext,,,""
NULL,209,129,100,bodytext,,,""
NULL,209,130,100,bodytext,,,""
NULL,209,131,100,bodytext,,,""
NULL,209,132,100,bodytext,,,""
NULL,209,133,100,centered,,,""
NULL,209,134,4,subhead,Bāhiranidānakathāvaṇṇanā,,""
NULL,209,135,100,bodytext,,,""
NULL,209,136,4,subhead,Paṭhamamahāsaṅgītikathāvaṇṇanā,,""
NULL,209,137,100,bodytext,,,""
NULL,209,138,100,gatha1,,,""
NULL,209,139,100,gathalast,,,""
NULL,209,140,100,bodytext,,,""
NULL,209,141,100,bodytext,,,""
NULL,209,142,100,bodytext,,,""
NULL,209,143,100,gatha1,,,""
NULL,209,144,100,gathalast,,,""
NULL,209,145,100,gatha1,,,""
NULL,209,146,100,gathalast,,,""
NULL,209,147,100,bodytext,,,""
NULL,209,148,100,centered,,,""
NULL,209,149,4,subhead,Dutiyasaṅgītikathāvaṇṇanā,,""
NULL,209,150,100,bodytext,,,""
NULL,209,151,100,centered,,,""
NULL,209,152,4,subhead,Tatiyasaṅgītikathāvaṇṇanā,,""
NULL,209,153,100,bodytext,,,""
NULL,209,154,100,gatha1,,,""
NULL,209,155,100,gathalast,,,""
NULL,209,156,100,bodytext,,,""
NULL,209,157,100,gatha1,,,""
NULL,209,158,100,gathalast,,,""
NULL,209,159,100,bodytext,,,""
NULL,209,160,100,centered,,,""
NULL,209,161,100,bodytext,,,""
NULL,209,162,100,bodytext,,,""
NULL,209,163,100,gatha1,,,""
NULL,209,164,100,gathalast,,,""
NULL,209,165,100,centered,,,""
NULL,209,166,2,chapter,Pārājikavaṇṇanā,巴拉基卡註,visuddhinanda
NULL,209,167,4,subhead,Verañjakaṇḍo,,""
NULL,209,168,4,subhead,Verañjakaṇḍavaṇṇanā,,""
NULL,209,169,100,bodytext,,,""
NULL,209,170,100,bodytext,,,""
NULL,209,171,100,gatha1,,,""
NULL,209,172,100,gathalast,,,""
NULL,209,173,100,unindented,,,""
NULL,209,174,100,bodytext,,,""
NULL,209,175,100,bodytext,,,""
NULL,209,176,100,bodytext,,,""
NULL,209,177,100,bodytext,,,""
NULL,209,178,100,bodytext,,,""
NULL,209,179,100,bodytext,,,""
NULL,209,180,100,bodytext,,,""
NULL,209,181,100,bodytext,,,""
NULL,209,182,100,bodytext,,,""
NULL,209,183,100,bodytext,,,""
NULL,209,184,100,bodytext,,,""
NULL,209,185,100,bodytext,,,""
NULL,209,186,100,bodytext,,,""
NULL,209,187,100,bodytext,,,""
NULL,209,188,100,bodytext,,,""
NULL,209,189,100,bodytext,,,""
NULL,209,190,100,gatha1,,,""
NULL,209,191,100,gatha2,,,""
NULL,209,192,100,gatha3,,,""
NULL,209,193,100,gathalast,,,""
NULL,209,194,100,unindented,,,""
NULL,209,195,100,bodytext,,,""
NULL,209,196,100,bodytext,,,""
NULL,209,197,100,bodytext,,,""
NULL,209,198,100,centered,,,""
NULL,209,199,4,subhead,Pubbenivāsakathāvaṇṇanā,,""
NULL,209,200,100,bodytext,,,""
NULL,209,201,100,gatha1,,,""
NULL,209,202,100,gathalast,,,""
NULL,209,203,100,bodytext,,,""
NULL,209,204,100,bodytext,,,""
NULL,209,205,100,bodytext,,,""
NULL,209,206,100,bodytext,,,""
NULL,209,207,100,gatha1,,,""
NULL,209,208,100,gathalast,,,""
NULL,209,209,100,unindented,,,""
NULL,209,210,100,bodytext,,,""
NULL,209,211,100,centered,,,""
NULL,209,212,4,subhead,Dibbacakkhuñāṇakathāvaṇṇanā,,""
NULL,209,213,100,bodytext,,,""
NULL,209,214,100,bodytext,,,""
NULL,209,215,100,centered,,,""
NULL,209,216,4,subhead,Āsavakkhayañāṇakathāvaṇṇanā,,""
NULL,209,217,100,bodytext,,,""
NULL,209,218,100,centered,,,""
NULL,209,219,4,subhead,Upāsakattapaṭivedanākathāvaṇṇanā,,""
NULL,209,220,100,bodytext,,,""
NULL,209,221,100,bodytext,,,""
NULL,209,222,100,bodytext,,,""
NULL,209,223,100,bodytext,,,""
NULL,209,224,100,gatha1,,,""
NULL,209,225,100,gathalast,,,""
NULL,209,226,100,unindented,,,""
NULL,209,227,100,bodytext,,,""
NULL,209,228,100,bodytext,,,""
NULL,209,229,100,bodytext,,,""
NULL,209,230,100,gatha1,,,""
NULL,209,231,100,gatha2,,,""
NULL,209,232,100,gatha3,,,""
NULL,209,233,100,gathalast,,,""
NULL,209,234,100,gatha1,,,""
NULL,209,235,100,gatha2,,,""
NULL,209,236,100,gatha3,,,""
NULL,209,237,100,gathalast,,,""
NULL,209,238,100,gatha1,,,""
NULL,209,239,100,gatha2,,,""
NULL,209,240,100,gatha3,,,""
NULL,209,241,100,gathalast,,,""
NULL,209,242,100,gatha1,,,""
NULL,209,243,100,gatha2,,,""
NULL,209,244,100,gatha3,,,""
NULL,209,245,100,gathalast,,,""
NULL,209,246,100,gatha1,,,""
NULL,209,247,100,gatha2,,,""
NULL,209,248,100,gatha3,,,""
NULL,209,249,100,gathalast,,,""
NULL,209,250,100,bodytext,,,""
NULL,209,251,100,gatha1,,,""
NULL,209,252,100,gathalast,,,""
NULL,209,253,100,bodytext,,,""
NULL,209,254,100,bodytext,,,""
NULL,209,255,100,bodytext,,,""
NULL,209,256,100,bodytext,,,""
NULL,209,257,100,gatha1,,,""
NULL,209,258,100,gatha2,,,""
NULL,209,259,100,gatha3,,,""
NULL,209,260,100,gathalast,,,""
NULL,209,261,100,bodytext,,,""
NULL,209,262,100,gatha1,,,""
NULL,209,263,100,gatha2,,,""
NULL,209,264,100,gatha3,,,""
NULL,209,265,100,gathalast,,,""
NULL,209,266,100,bodytext,,,""
NULL,209,267,100,gatha1,,,""
NULL,209,268,100,gatha2,,,""
NULL,209,269,100,gatha3,,,""
NULL,209,270,100,gatha2,,,""
NULL,209,271,100,gatha3,,,""
NULL,209,272,100,gathalast,,,""
NULL,209,273,100,bodytext,,,""
NULL,209,274,100,gatha1,,,""
NULL,209,275,100,gathalast,,,""
NULL,209,276,100,bodytext,,,""
NULL,209,277,100,bodytext,,,""
NULL,209,278,100,centered,,,""
NULL,209,279,100,centered,,,""
NULL,209,280,4,subhead,1. Pārājikakaṇḍo,,""
NULL,209,281,3,title,1. Paṭhamapārājikaṃ,第一巴拉基卡,visuddhinanda
NULL,209,282,4,subhead,Sudinnabhāṇavāravaṇṇanā,,""
NULL,209,283,100,gatha1,,,""
NULL,209,284,100,gathalast,,,""
NULL,209,285,100,bodytext,,,""
NULL,209,286,100,gatha1,,,""
NULL,209,287,100,gathalast,,,""
NULL,209,288,100,gatha1,,,""
NULL,209,289,100,gathalast,,,""
NULL,209,290,100,gatha1,,,""
NULL,209,291,100,gathalast,,,""
NULL,209,292,100,gatha1,,,""
NULL,209,293,100,gathalast,,,""
NULL,209,294,100,gatha1,,,""
NULL,209,295,100,gathalast,,,""
NULL,209,296,100,gatha1,,,""
NULL,209,297,100,gathalast,,,""
NULL,209,298,100,bodytext,,,""
NULL,209,299,100,gatha1,,,""
NULL,209,300,100,gathalast,,,""
NULL,209,301,100,bodytext,,,""
NULL,209,302,100,bodytext,,,""
NULL,209,303,100,bodytext,,,""
NULL,209,304,100,gatha1,,,""
NULL,209,305,100,gathalast,,,""
NULL,209,306,100,bodytext,,,""
NULL,209,307,100,bodytext,,,""
NULL,209,308,100,bodytext,,,""
NULL,209,309,100,gatha1,,,""
NULL,209,310,100,gathalast,,,""
NULL,209,311,100,gatha1,,,""
NULL,209,312,100,gathalast,,,""
NULL,209,313,100,gatha1,,,""
NULL,209,314,100,gathalast,,,""
NULL,209,315,100,gatha1,,,""
NULL,209,316,100,gathalast,,,""
NULL,209,317,100,gatha1,,,""
NULL,209,318,100,gathalast,,,""
NULL,209,319,100,bodytext,,,""
NULL,209,320,100,gatha1,,,""
NULL,209,321,100,gatha2,,,""
NULL,209,322,100,gathalast,,,""
NULL,209,323,100,bodytext,,,""
NULL,209,324,100,gatha1,,,""
NULL,209,325,100,gathalast,,,""
NULL,209,326,100,bodytext,,,""
NULL,209,327,100,bodytext,,,""
NULL,209,328,100,bodytext,,,""
NULL,209,329,100,bodytext,,,""
NULL,209,330,100,centered,,,""
NULL,209,331,100,centered,,,""
NULL,209,332,4,subhead,Makkaṭīvatthukathāvaṇṇanā,,""
NULL,209,333,100,bodytext,,,""
NULL,209,334,100,bodytext,,,""
NULL,209,335,100,bodytext,,,""
NULL,209,336,100,centered,,,""
NULL,209,337,4,subhead,Vajjiputtakavatthuvaṇṇanā,,""
NULL,209,338,100,bodytext,,,""
NULL,209,339,100,gatha1,,,""
NULL,209,340,100,gathalast,,,""
NULL,209,341,100,unindented,,,""
NULL,209,342,100,bodytext,,,""
NULL,209,343,100,gatha1,,,""
NULL,209,344,100,gathalast,,,""
NULL,209,345,100,unindented,,,""
NULL,209,346,100,bodytext,,,""
NULL,209,347,100,bodytext,,,""
NULL,209,348,100,bodytext,,,""
NULL,209,349,100,bodytext,,,""
NULL,209,350,100,bodytext,,,""
NULL,209,351,100,bodytext,,,""
NULL,209,352,100,bodytext,,,""
NULL,209,353,100,bodytext,,,""
NULL,209,354,100,bodytext,,,""
NULL,209,355,100,centered,,,""
NULL,209,356,4,subhead,Catubbidhavinayakathāvaṇṇanā,,""
NULL,209,357,100,bodytext,,,""
NULL,209,358,100,bodytext,,,""
NULL,209,359,100,bodytext,,,""
NULL,209,360,100,bodytext,,,""
NULL,209,361,100,bodytext,,,""
NULL,209,362,100,gatha1,,,""
NULL,209,363,100,gathalast,,,""
NULL,209,364,100,unindented,,,""
NULL,209,365,100,bodytext,,,""
NULL,209,366,100,bodytext,,,""
NULL,209,367,100,bodytext,,,""
NULL,209,368,100,centered,,,""
NULL,209,369,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,370,100,bodytext,,,""
NULL,209,371,100,bodytext,,,""
NULL,209,372,100,bodytext,,,""
NULL,209,373,100,bodytext,,,""
NULL,209,374,100,bodytext,,,""
NULL,209,375,100,bodytext,,,""
NULL,209,376,100,bodytext,,,""
NULL,209,377,100,bodytext,,,""
NULL,209,378,100,bodytext,,,""
NULL,209,379,100,bodytext,,,""
NULL,209,380,4,subhead,Sājīvapadabhājanīyavaṇṇanā,,""
NULL,209,381,100,bodytext,,,""
NULL,209,382,100,bodytext,,,""
NULL,209,383,100,bodytext,,,""
NULL,209,384,4,subhead,Sikkhāpaccakkhānakathāvaṇṇanā,,""
NULL,209,385,100,bodytext,,,""
NULL,209,386,100,bodytext,,,""
NULL,209,387,100,bodytext,,,""
NULL,209,388,100,bodytext,,,""
NULL,209,389,100,bodytext,,,""
NULL,209,390,100,centered,,,""
NULL,209,391,4,subhead,Mūlapaññattikathāvaṇṇanā,,""
NULL,209,392,100,bodytext,,,""
NULL,209,393,100,bodytext,,,""
NULL,209,394,100,gatha1,,,""
NULL,209,395,100,gatha2,,,""
NULL,209,396,100,gatha3,,,""
NULL,209,397,100,gathalast,,,""
NULL,209,398,100,unindented,,,""
NULL,209,399,4,subhead,Paṭhamacatukkakathāvaṇṇanā,,""
NULL,209,400,100,bodytext,,,""
NULL,209,401,100,bodytext,,,""
NULL,209,402,100,indent,,,""
NULL,209,403,100,bodytext,,,""
NULL,209,404,100,centered,,,""
NULL,209,405,4,subhead,Ekūnasattatidvisatacatukkakathāvaṇṇanā,,""
NULL,209,406,100,bodytext,,,""
NULL,209,407,100,bodytext,,,""
NULL,209,408,100,bodytext,,,""
NULL,209,409,100,centered,,,""
NULL,209,410,4,subhead,Santhatacatukkabhedakakathāvaṇṇanā,,""
NULL,209,411,100,bodytext,,,""
NULL,209,412,100,centered,,,""
NULL,209,413,100,centered,,,""
NULL,209,414,4,subhead,Pakiṇṇakakathāvaṇṇanā,,""
NULL,209,415,100,bodytext,,,""
NULL,209,416,100,bodytext,,,""
NULL,209,417,100,bodytext,,,""
NULL,209,418,100,bodytext,,,""
NULL,209,419,100,bodytext,,,""
NULL,209,420,100,bodytext,,,""
NULL,209,421,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,422,100,bodytext,,,""
NULL,209,423,100,bodytext,,,""
NULL,209,424,100,bodytext,,,""
NULL,209,425,100,bodytext,,,""
NULL,209,426,100,bodytext,,,""
NULL,209,427,100,bodytext,,,""
NULL,209,428,100,bodytext,,,""
NULL,209,429,100,bodytext,,,""
NULL,209,430,100,bodytext,,,""
NULL,209,431,100,bodytext,,,""
NULL,209,432,100,bodytext,,,""
NULL,209,433,100,centered,,,""
NULL,209,434,3,title,2. Dutiyapārājikaṃ,第二巴拉基卡,visuddhinanda
NULL,209,435,4,subhead,Dhaniyavatthuvaṇṇanā,,""
NULL,209,436,100,bodytext,,,""
NULL,209,437,100,bodytext,,,""
NULL,209,438,4,subhead,Pāḷimuttakavinicchayavaṇṇanā,,""
NULL,209,439,100,bodytext,,,""
NULL,209,440,100,bodytext,,,""
NULL,209,441,100,bodytext,,,""
NULL,209,442,100,bodytext,,,""
NULL,209,443,100,bodytext,,,""
NULL,209,444,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,445,100,bodytext,,,""
NULL,209,446,100,bodytext,,,""
NULL,209,447,100,bodytext,,,""
NULL,209,448,4,subhead,Pañcavīsatiavahārakathāvaṇṇanā,,""
NULL,209,449,100,bodytext,,,""
NULL,209,450,4,subhead,Bhūmaṭṭhakathādivaṇṇanā,,""
NULL,209,451,100,bodytext,,,""
NULL,209,452,100,bodytext,,,""
NULL,209,453,100,bodytext,,,""
NULL,209,454,100,bodytext,,,""
NULL,209,455,100,bodytext,,,""
NULL,209,456,100,bodytext,,,""
NULL,209,457,100,bodytext,,,""
NULL,209,458,100,bodytext,,,""
NULL,209,459,100,bodytext,,,""
NULL,209,460,100,bodytext,,,""
NULL,209,461,100,bodytext,,,""
NULL,209,462,100,bodytext,,,""
NULL,209,463,100,bodytext,,,""
NULL,209,464,100,bodytext,,,""
NULL,209,465,100,bodytext,,,""
NULL,209,466,100,bodytext,,,""
NULL,209,467,100,bodytext,,,""
NULL,209,468,100,bodytext,,,""
NULL,209,469,100,bodytext,,,""
NULL,209,470,100,bodytext,,,""
NULL,209,471,100,bodytext,,,""
NULL,209,472,100,bodytext,,,""
NULL,209,473,100,bodytext,,,""
NULL,209,474,100,bodytext,,,""
NULL,209,475,100,bodytext,,,""
NULL,209,476,100,bodytext,,,""
NULL,209,477,100,bodytext,,,""
NULL,209,478,100,bodytext,,,""
NULL,209,479,100,centered,,,""
NULL,209,480,4,subhead,Āpattibhedavaṇṇanā,,""
NULL,209,481,100,bodytext,,,""
NULL,209,482,100,bodytext,,,""
NULL,209,483,100,centered,,,""
NULL,209,484,4,subhead,Anāpattibhedavaṇṇanā,,""
NULL,209,485,100,bodytext,,,""
NULL,209,486,100,centered,,,""
NULL,209,487,4,subhead,Pakiṇṇakakathāvaṇṇanā,,""
NULL,209,488,100,bodytext,,,""
NULL,209,489,100,bodytext,,,""
NULL,209,490,100,gatha1,,,""
NULL,209,491,100,gathalast,,,""
NULL,209,492,100,gatha1,,,""
NULL,209,493,100,gathalast,,,""
NULL,209,494,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,495,100,bodytext,,,""
NULL,209,496,100,gatha1,,,""
NULL,209,497,100,gathalast,,,""
NULL,209,498,100,bodytext,,,""
NULL,209,499,100,bodytext,,,""
NULL,209,500,4,subhead,Kusasaṅkāmanavatthukathāvaṇṇanā,,""
NULL,209,501,100,bodytext,,,""
NULL,209,502,100,bodytext,,,""
NULL,209,503,100,bodytext,,,""
NULL,209,504,100,bodytext,,,""
NULL,209,505,100,bodytext,,,""
NULL,209,506,100,bodytext,,,""
NULL,209,507,100,bodytext,,,""
NULL,209,508,100,centered,,,""
NULL,209,509,3,title,3. Tatiyapārājikaṃ,三、第三巴拉基卡,visuddhinanda
NULL,209,510,4,subhead,Paṭhamapaññattinidānavaṇṇanā,,""
NULL,209,511,100,bodytext,,,""
NULL,209,512,100,bodytext,,,""
NULL,209,513,100,bodytext,,,""
NULL,209,514,100,bodytext,,,""
NULL,209,515,100,bodytext,,,""
NULL,209,516,100,bodytext,,,""
NULL,209,517,100,bodytext,,,""
NULL,209,518,4,subhead,Ānāpānassatisamādhikathāvaṇṇanā,,""
NULL,209,519,100,bodytext,,,""
NULL,209,520,100,bodytext,,,""
NULL,209,521,100,bodytext,,,""
NULL,209,522,100,bodytext,,,""
NULL,209,523,100,bodytext,,,""
NULL,209,524,100,bodytext,,,""
NULL,209,525,100,bodytext,,,""
NULL,209,526,100,bodytext,,,""
NULL,209,527,100,bodytext,,,""
NULL,209,528,100,bodytext,,,""
NULL,209,529,100,bodytext,,,""
NULL,209,530,100,bodytext,,,""
NULL,209,531,100,bodytext,,,""
NULL,209,532,100,bodytext,,,""
NULL,209,533,100,bodytext,,,""
NULL,209,534,100,bodytext,,,""
NULL,209,535,100,bodytext,,,""
NULL,209,536,100,bodytext,,,""
NULL,209,537,100,bodytext,,,""
NULL,209,538,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,539,100,bodytext,,,""
NULL,209,540,100,gatha1,,,""
NULL,209,541,100,gatha2,,,""
NULL,209,542,100,gathalast,,,""
NULL,209,543,100,bodytext,,,""
NULL,209,544,100,bodytext,,,""
NULL,209,545,100,bodytext,,,""
NULL,209,546,100,bodytext,,,""
NULL,209,547,100,gatha1,,,""
NULL,209,548,100,gathalast,,,""
NULL,209,549,100,gatha1,,,""
NULL,209,550,100,gathalast,,,""
NULL,209,551,100,gatha1,,,""
NULL,209,552,100,gathalast,,,""
NULL,209,553,100,gatha1,,,""
NULL,209,554,100,gathalast,,,""
NULL,209,555,100,gatha1,,,""
NULL,209,556,100,gathalast,,,""
NULL,209,557,100,gatha1,,,""
NULL,209,558,100,gathalast,,,""
NULL,209,559,100,gatha1,,,""
NULL,209,560,100,gathalast,,,""
NULL,209,561,100,gatha1,,,""
NULL,209,562,100,gathalast,,,""
NULL,209,563,100,gatha1,,,""
NULL,209,564,100,gathalast,,,""
NULL,209,565,100,gatha1,,,""
NULL,209,566,100,gathalast,,,""
NULL,209,567,100,gatha1,,,""
NULL,209,568,100,gathalast,,,""
NULL,209,569,100,gatha1,,,""
NULL,209,570,100,gathalast,,,""
NULL,209,571,100,gatha1,,,""
NULL,209,572,100,gathalast,,,""
NULL,209,573,100,gatha1,,,""
NULL,209,574,100,gathalast,,,""
NULL,209,575,100,bodytext,,,""
NULL,209,576,100,bodytext,,,""
NULL,209,577,100,bodytext,,,""
NULL,209,578,100,bodytext,,,""
NULL,209,579,100,bodytext,,,""
NULL,209,580,100,bodytext,,,""
NULL,209,581,100,bodytext,,,""
NULL,209,582,100,bodytext,,,""
NULL,209,583,100,bodytext,,,""
NULL,209,584,100,bodytext,,,""
NULL,209,585,100,bodytext,,,""
NULL,209,586,100,bodytext,,,""
NULL,209,587,100,gatha1,,,""
NULL,209,588,100,gathalast,,,""
NULL,209,589,100,bodytext,,,""
NULL,209,590,100,bodytext,,,""
NULL,209,591,100,bodytext,,,""
NULL,209,592,100,centered,,,""
NULL,209,593,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,594,100,bodytext,,,""
NULL,209,595,100,bodytext,,,""
NULL,209,596,100,bodytext,,,""
NULL,209,597,100,bodytext,,,""
NULL,209,598,100,bodytext,,,""
NULL,209,599,100,bodytext,,,""
NULL,209,600,100,bodytext,,,""
NULL,209,601,100,bodytext,,,""
NULL,209,602,100,bodytext,,,""
NULL,209,603,100,bodytext,,,""
NULL,209,604,100,centered,,,""
NULL,209,605,3,title,4. Catutthapārājikaṃ,四、第四巴拉基卡,visuddhinanda
NULL,209,606,4,subhead,Vaggumudātīriyabhikkhuvatthuvaṇṇanā,,""
NULL,209,607,100,bodytext,,,""
NULL,209,608,100,bodytext,,,""
NULL,209,609,4,subhead,Savibhaṅgasikkhāpadavaṇṇanā,,""
NULL,209,610,100,bodytext,,,""
NULL,209,611,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,612,100,bodytext,,,""
NULL,209,613,100,bodytext,,,""
NULL,209,614,100,bodytext,,,""
NULL,209,615,100,bodytext,,,""
NULL,209,616,100,centered,,,""
NULL,209,617,4,subhead,Vattukāmavārakathāvaṇṇanā,,""
NULL,209,618,100,bodytext,,,""
NULL,209,619,100,centered,,,""
NULL,209,620,4,subhead,Anāpattibhedakathāvaṇṇanā,,""
NULL,209,621,100,bodytext,,,""
NULL,209,622,100,centered,,,""
NULL,209,623,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,624,100,bodytext,,,""
NULL,209,625,100,bodytext,,,""
NULL,209,626,100,bodytext,,,""
NULL,209,627,4,subhead,Nigamanavaṇṇanā,,""
NULL,209,628,100,bodytext,,,""
NULL,209,629,100,centered,,,""
NULL,209,630,100,centered,,,""
NULL,209,631,4,subhead,2. Saṅghādisesakaṇḍo,二、桑咖地謝沙章,visuddhinanda
NULL,209,632,4,subhead,1. Sukkavissaṭṭhisikkhāpadavaṇṇanā,,""
NULL,209,633,100,bodytext,,,""
NULL,209,634,100,bodytext,,,""
NULL,209,635,100,bodytext,,,""
NULL,209,636,100,bodytext,,,""
NULL,209,637,100,bodytext,,,""
NULL,209,638,100,bodytext,,,""
NULL,209,639,100,bodytext,,,""
NULL,209,640,100,bodytext,,,""
NULL,209,641,100,bodytext,,,""
NULL,209,642,100,bodytext,,,""
NULL,209,643,100,bodytext,,,""
NULL,209,644,100,centered,,,""
NULL,209,645,4,subhead,2. Kāyasaṃsaggasikkhāpadavaṇṇanā,,""
NULL,209,646,100,bodytext,,,""
NULL,209,647,100,bodytext,,,""
NULL,209,648,100,bodytext,,,""
NULL,209,649,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,650,100,bodytext,,,""
NULL,209,651,100,bodytext,,,""
NULL,209,652,100,bodytext,,,""
NULL,209,653,100,bodytext,,,""
NULL,209,654,100,bodytext,,,""
NULL,209,655,100,bodytext,,,""
NULL,209,656,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,657,100,bodytext,,,""
NULL,209,658,100,bodytext,,,""
NULL,209,659,100,indent,,,""
NULL,209,660,100,bodytext,,,""
NULL,209,661,100,centered,,,""
NULL,209,662,4,subhead,3. Duṭṭhullavācāsikkhāpadavaṇṇanā,,""
NULL,209,663,100,bodytext,,,""
NULL,209,664,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,665,100,bodytext,,,""
NULL,209,666,100,bodytext,,,""
NULL,209,667,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,668,100,bodytext,,,""
NULL,209,669,100,centered,,,""
NULL,209,670,4,subhead,4. Attakāmapāricariyasikkhāpadavaṇṇanā,,""
NULL,209,671,100,bodytext,,,""
NULL,209,672,100,bodytext,,,""
NULL,209,673,100,bodytext,,,""
