id,book,par_num,level,class,title,text,author
272635,125,2595,4,subhead,9. Todeyyasuttavaṇṇanā,一〇　刀提耶学童所问注,元亨寺
272641,125,2601,4,subhead,10. Kappasuttavaṇṇanā,一一　劫波学童所问注,元亨寺
272647,125,2607,4,subhead,11. Jatukaṇṇisuttavaṇṇanā,一二　阇都乾耳学童所问注,元亨寺
272653,125,2613,4,subhead,12. Bhadrāvudhasuttavaṇṇanā,一三　跋陀罗浮陀学童所问注,元亨寺
272660,125,2620,4,subhead,13. Udayasuttavaṇṇanā,一四　优陀耶学童所问注,元亨寺
272668,125,2628,4,subhead,14. Posālasuttavaṇṇanā,一五　布沙罗学童所问注,元亨寺
272675,125,2635,4,subhead,15. Mogharājasuttavaṇṇanā,一六　莫伽罗阇学童所问注,元亨寺
272683,125,2643,4,subhead,16. Piṅgiyasuttavaṇṇanā,一七　宾祇耶学童所问注,元亨寺
272690,125,2650,4,subhead,Pārāyanatthutigāthāvaṇṇanā,一八　〔十六学童所问之结语〕,元亨寺
272693,125,2653,4,subhead,Pārāyanānugītigāthāvaṇṇanā,一八　〔十六学童所问之结语〕,元亨寺
272712,125,2672,4,subhead,Nigamanakathā,结束语,元亨寺
